hospital_indicator,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015
Klinik Stephanshorn AG I.1.20.M,,,,0
Klinik Stephanshorn AG I.1.21.M,,,,2
Klinik Stephanshorn AG I.1.22.M,,,,0
Klinik Stephanshorn AG I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Klinik Stephanshorn AG I.2.3.F,,,,736
Klinik Stephanshorn AG I.2.4.F,,,,89
Klinik Stephanshorn AG I.2.5.M,,,,0
"Klinik Stephanshorn AG I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",,,,8
Klinik Stephanshorn AG I.2.7.M,0,0.001,0,336
Klinik Stephanshorn AG I.2.8.M,,,,-
Klinik Stephanshorn AG I.2.9.M,,,,-
Klinik Stephanshorn AG I.2.10.M,,,,-
"Klinik Stephanshorn AG I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0.001,0,182
"Klinik Stephanshorn AG I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0.001,0,59
Klinik Stephanshorn AG I.2.13.M,0.015,0.007,2.2,65
Klinik Stephanshorn AG I.2.14.M,0.009,0.009,1,106
Klinik Stephanshorn AG I.2.15.P,0,0.005,,0
Klinik Stephanshorn AG I.2.16.F,,,,30
Klinik Stephanshorn AG I.2.17.F,,,,37
Klinik Stephanshorn AG I.3 H¸ftgelenknahe Frakturen, , , , 
Klinik Stephanshorn AG I.3.1.M,,,,6
Klinik Stephanshorn AG I.3.2.M,,,,0
Klinik Stephanshorn AG I.3.3.M,,,,1
Klinik Stephanshorn AG I.3.4.M,,,,2
Klinik Stephanshorn AG I.3.5.M,,,,1
Klinik Stephanshorn AG I.3.6.M,,,,0
Klinik Stephanshorn AG I.3.7.M,,,,2
Klinik Stephanshorn AG I.3.8.M,,,,2
"Klinik Stephanshorn AG I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Klinik Stephanshorn AG I.4.1.F,,,,4
"Klinik Stephanshorn AG J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Klinik Stephanshorn AG J.1 Beatmung, , , , 
Klinik Stephanshorn AG J.1.1.M,0.062,0.275,0.2,16
Klinik Stephanshorn AG J.1.4.M,0.062,0.278,0.2,16
Klinik Stephanshorn AG J.1.2.S,154,,,16
Klinik Stephanshorn AG J.1.3.P,,,,2
Klinik Stephanshorn AG J.2 Sepsis, , , , 
Klinik Stephanshorn AG J.2.1.M,0.154,0.233,0.7,13
Klinik Stephanshorn AG J.2.2.M,0.182,0.241,0.8,11
Klinik Stephanshorn AG J.2.3.M,,,,2
Klinik Stephanshorn AG J.2.4.M,0.032,0.104,0.3,31
Klinik Stephanshorn AG J.2.5.M,,,,4
Klinik Stephanshorn AG K Hautkrankheiten, , , , 
Klinik Stephanshorn AG K.1 Hautkrankheiten, , , , 
Klinik Stephanshorn AG K.1.1.F,,,,15
Klinik Stephanshorn AG K.1.2.F,,,,4
Klinik Stephanshorn AG K.1.3.F,,,,0
Klinik Stephanshorn AG L Transplantationen, , , , 
Klinik Stephanshorn AG L.1 Herztransplantationen, , , , 
Klinik Stephanshorn AG L.1.1.F,,,,0
Klinik Stephanshorn AG L.1.2.F,,,,0
Klinik Stephanshorn AG L.1.3.F,,,,0
Klinik Stephanshorn AG L.2 Lungentransplantationen, , , , 
Klinik Stephanshorn AG L.2.1.F,,,,0
Klinik Stephanshorn AG L.2.2.F,,,,0
Klinik Stephanshorn AG L.3 Lebertransplantationen, , , , 
Klinik Stephanshorn AG L.3.1.F,,,,0
Klinik Stephanshorn AG L.3.2.F,,,,0
Klinik Stephanshorn AG L.3.3.F,,,,0
Klinik Stephanshorn AG L.3.4.F,,,,0
Klinik Stephanshorn AG L.4 Pankreastransplantationen, , , , 
Klinik Stephanshorn AG L.4.1.F,,,,0
Klinik Stephanshorn AG L.5 Nierentransplantationen, , , , 
Klinik Stephanshorn AG L.5.1.F,,,,0
Klinik Stephanshorn AG L.5.2.F,,,,0
Klinik Stephanshorn AG L.5.3.F,,,,0
Klinik Stephanshorn AG L.5.4.F,,,,0
Klinik Stephanshorn AG L.5.5.F,,,,0
Klinik Stephanshorn AG L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Klinik Stephanshorn AG L.6.1.F,,,,0
Klinik Stephanshorn AG L.6.2.F,,,,0
Klinik Stephanshorn AG L.6.3.F,,,,0
Klinik Stephanshorn AG L.6.4.F,,,,-
Klinik Stephanshorn AG L.6.5.F,,,,-
Klinik Stephanshorn AG L.6.6.F,,,,0
Klinik Stephanshorn AG L.6.7.F,,,,-
Klinik Stephanshorn AG Z Zusatzinformationen, , , , 
Klinik Stephanshorn AG Z.1 Aufenthaltsdauer, , , , 
Klinik Stephanshorn AG A.1.12.X,,,,5
Klinik Stephanshorn AG B.1.15.X,,,,1
Klinik Stephanshorn AG E.1.1.X,3.1,,,81
Klinik Stephanshorn AG E.2.1.X,2.8,,,249
Klinik Stephanshorn AG F.1.5.X,5.5,,,20
Klinik Stephanshorn AG G.3.1.X,4.3,,,92
Klinik Stephanshorn AG H.4.1.X,4.5,,,316
Klinik Stephanshorn AG I.1.23.X,8.9,,,70
Klinik Stephanshorn AG I.1.24.X,9.9,,,76
Klinik Stephanshorn AG Z.1.1.X,3,,,80
Institution Indikator,beobachtete Rate 2015,erwartete Rate 2015,SMR 2015,Fallzahl 2015
Bethesda Spital AG A Erkrankungen des Herzens, , , , 
Bethesda Spital AG A.1 Herzinfarkt, , , , 
Bethesda Spital AG A.1.1.M,,,,4
Bethesda Spital AG A.1.2.M,,,,0
Bethesda Spital AG A.1.3.M,,,,0
Bethesda Spital AG A.1.4.M,,,,1
Bethesda Spital AG A.1.5.M,,,,3
Bethesda Spital AG A.1.6.P,0,0.629,,0
Bethesda Spital AG A.1.7.M,,,,3
Bethesda Spital AG A.1.8.M,,,,1
Bethesda Spital AG A.1.9.P,0,0.019,,0
Bethesda Spital AG A.1.10.M,,,,1
Bethesda Spital AG A.1.11.M,,,,3
Bethesda Spital AG A.2 Herzinsuffizienz, , , , 
Bethesda Spital AG A.2.1.M,0.2,0.091,2.2,10
Bethesda Spital AG A.2.2.M,,,,0
Bethesda Spital AG A.2.3.M,,,,0
Bethesda Spital AG A.2.4.M,,,,6
Bethesda Spital AG A.2.5.M,,,,4
Bethesda Spital AG A.2.6.P,0,0.552,,0
Bethesda Spital AG A.3 Herzkatheter, , , , 
Bethesda Spital AG A.3.1.F,,,,0
Bethesda Spital AG A.3.2.M,,,,0
Bethesda Spital AG A.3.4.M,,,,0
Bethesda Spital AG A.3.7.M,,,,0
Bethesda Spital AG A.3.5.M,,,,0
Bethesda Spital AG A.3.5.P,,,,0
Bethesda Spital AG A.3.8.M,,,,0
Bethesda Spital AG A.3.6.F,,,,0
Bethesda Spital AG A.4 Herzrhythmusstˆrungen, , , , 
Bethesda Spital AG A.4.1.F,,,,3
Bethesda Spital AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Bethesda Spital AG A.5.1.F,,,,0
Bethesda Spital AG A.5.2.F,,,,0
Bethesda Spital AG A.6 Ablative Therapie, , , , 
Bethesda Spital AG A.6.1.F,,,,0
Bethesda Spital AG A.6.2.F,,,,0
Bethesda Spital AG A.7 Operationen am Herzen, , , , 
Bethesda Spital AG A.7.1.F,,,,0
Bethesda Spital AG A.7.2.F,,,,0
Bethesda Spital AG A.7.3.F,,,,0
Bethesda Spital AG A.7.4.F,,,,0
Bethesda Spital AG A.7.5.F,,,,0
Bethesda Spital AG A.7.6.F,,,,0
Bethesda Spital AG A.7.7.M,,,,0
Bethesda Spital AG A.7.19.M,,,,0
Bethesda Spital AG A.7.20.M,,,,0
Bethesda Spital AG A.7.8.M,,,,0
Bethesda Spital AG A.7.9.M,,,,0
Bethesda Spital AG A.7.10.M,,,,0
Bethesda Spital AG A.7.23.M,,,,0
Bethesda Spital AG A.7.11.M,,,,0
Bethesda Spital AG A.7.12.M,,,,0
Bethesda Spital AG A.7.13.M,,,,0
Bethesda Spital AG A.7.14.M,,,,0
Bethesda Spital AG A.7.15.M,,,,0
Bethesda Spital AG A.7.16.M,,,,0
Bethesda Spital AG A.7.17.M,,,,0
Bethesda Spital AG A.7.18.P,,,,0
Bethesda Spital AG A.7.21.P,,,,0
Bethesda Spital AG A.7.22.P,,,,0
"Bethesda Spital AG B Erkrankungen des Nervensystems, Schlaganfall (Stroke)", , , , 
Bethesda Spital AG B.1 Schlaganfall, , , , 
Bethesda Spital AG B.1.1.M,,,,0
Bethesda Spital AG B.1.2.M,,,,0
Bethesda Spital AG B.1.3.M,,,,0
Bethesda Spital AG B.1.4.M,,,,0
Bethesda Spital AG B.1.5.M,,,,0
Bethesda Spital AG B.1.6.P,,,,0
Bethesda Spital AG B.1.7.M,,,,0
Bethesda Spital AG B.1.8.M,,,,0
Bethesda Spital AG B.1.13.M,,,,0
Bethesda Spital AG B.1.9.M,,,,0
Bethesda Spital AG B.1.9.P,,,,0
Bethesda Spital AG B.1.14.M,,,,0
Bethesda Spital AG B.1.14.P,,,,0
Bethesda Spital AG B.1.10.M,,,,0
Bethesda Spital AG B.1.11.M,,,,0
Bethesda Spital AG B.1.12.M,,,,0
Bethesda Spital AG B.1.12.P,,,,0
Bethesda Spital AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Bethesda Spital AG B.2.1.M,,,,0
Bethesda Spital AG B.2.2.P,,,,0
Bethesda Spital AG B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Bethesda Spital AG B.3.1.F,,,,0
Bethesda Spital AG B.3.2.M,,,,0
Bethesda Spital AG B.4 Epilepsie, , , , 
Bethesda Spital AG B.4.1.F,,,,0
Bethesda Spital AG B.4.2.F,,,,0
Bethesda Spital AG B.5 Multiple Sklerose, , , , 
Bethesda Spital AG B.5.1.F,,,,1
Bethesda Spital AG C Geriatrische Fr¸hrehablitation, , , , 
Bethesda Spital AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Bethesda Spital AG C.1.1.F,,,,0
Bethesda Spital AG C.1.2.P,,,,0
Bethesda Spital AG C.1.3.S,,,,0
Bethesda Spital AG D Erkrankungen der Lunge, , , , 
Bethesda Spital AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Bethesda Spital AG D.1.1.M,,,,9
Bethesda Spital AG D.1.2.M,,,,0
Bethesda Spital AG D.1.3.M,,,,0
Bethesda Spital AG D.1.4.M,,,,2
Bethesda Spital AG D.1.5.M,,,,5
Bethesda Spital AG D.1.6.M,,,,2
Bethesda Spital AG D.1.7.M,,,,0
Bethesda Spital AG D.1.8.M,,,,8
Bethesda Spital AG D.1.9.M,,,,0
Bethesda Spital AG D.1.10.M,,,,2
Bethesda Spital AG D.1.11.M,,,,4
Bethesda Spital AG D.1.12.M,,,,2
Bethesda Spital AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Bethesda Spital AG D.2.1.M,,,,1
Bethesda Spital AG D.2.2.M,,,,0
Bethesda Spital AG D.2.3.M,,,,0
Bethesda Spital AG D.2.4.M,,,,0
Bethesda Spital AG D.2.5.M,,,,0
Bethesda Spital AG D.2.6.M,,,,1
Bethesda Spital AG D.2.6.P,,,,1
Bethesda Spital AG D.3 Lungenkrebs, , , , 
Bethesda Spital AG D.3.1.F,,,,1
Bethesda Spital AG D.4 Operationen an der Lunge, , , , 
Bethesda Spital AG D.4.1.M,,,,0
Bethesda Spital AG D.4.2.M,,,,0
Bethesda Spital AG D.4.2.P,,,,0
Bethesda Spital AG D.4.3.M,,,,0
Bethesda Spital AG D.4.4.P,,,,0
Bethesda Spital AG D.4.5.M,,,,0
Bethesda Spital AG E Erkrankungen der Bauchorgane, , , , 
Bethesda Spital AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Bethesda Spital AG E.1.1.M,0,0.001,0,12
Bethesda Spital AG E.1.2.P,1,0.958,,12
Bethesda Spital AG E.2 Hernienoperationen, , , , 
Bethesda Spital AG E.2.1.M,0,0.001,0,114
Bethesda Spital AG E.2.2.M,,,,0
Bethesda Spital AG E.2.3.P,0,0.246,,0
Bethesda Spital AG E.2.4.P,0.938,0.948,,76
Bethesda Spital AG E.3 Eingriffe an der Schilddr¸se, , , , 
Bethesda Spital AG E.3.1.F,,,,0
Bethesda Spital AG E.3.2.P,,,,0
Bethesda Spital AG E.3.3.F,,,,0
Bethesda Spital AG E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Bethesda Spital AG E.4.11.F,,,,0
Bethesda Spital AG E.4.12.F,,,,11
Bethesda Spital AG E.4.1.M,,,,3
Bethesda Spital AG E.4.2.M,,,,0
Bethesda Spital AG E.4.3.M,,,,0
Bethesda Spital AG E.4.4.M,,,,0
Bethesda Spital AG E.4.5.M,,,,0
Bethesda Spital AG E.4.6.M,,,,1
Bethesda Spital AG E.4.7.M,,,,0
Bethesda Spital AG E.4.13.M,,,,0
Bethesda Spital AG E.4.8.M,,,,2
Bethesda Spital AG E.4.14.P,,,,0
Bethesda Spital AG E.4.15.M,,,,0
Bethesda Spital AG E.4.15.P,0,0.06,,0
Bethesda Spital AG E.5 Erkrankungen des Magens, , , , 
Bethesda Spital AG E.5.4.F,,,,0
Bethesda Spital AG E.5.5.M,,,,1
Bethesda Spital AG E.5.1.F,,,,0
Bethesda Spital AG E.5.2.M,,,,0
Bethesda Spital AG E.5.3.M,,,,0
Bethesda Spital AG E.5.6.M,,,,0
Bethesda Spital AG E.6 Operationen am ÷sophagus, , , , 
Bethesda Spital AG E.6.1.M,,,,0
Bethesda Spital AG E.7 Operationen am Pankreas, , , , 
Bethesda Spital AG E.7.1.M,,,,0
Bethesda Spital AG E.7.2.M,,,,0
Bethesda Spital AG E.8 Bariatrische Chirurgie, , , , 
Bethesda Spital AG E.8.1.M,,,,0
Bethesda Spital AG F Gef‰sserkrankungen, , , , 
Bethesda Spital AG F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Bethesda Spital AG F.1.1.M,,,,0
Bethesda Spital AG F.1.2.M,,,,0
Bethesda Spital AG F.1.3.F,,,,0
Bethesda Spital AG F.1.4.F,,,,0
Bethesda Spital AG F.2 Erkrankungen der Aorta, , , , 
Bethesda Spital AG F.2.1.F,,,,0
Bethesda Spital AG F.2.7.F,,,,0
Bethesda Spital AG F.2.2.M,,,,0
Bethesda Spital AG F.2.3.M,,,,0
Bethesda Spital AG F.2.8.M,,,,0
Bethesda Spital AG F.2.9.M,,,,0
Bethesda Spital AG F.2.4.F,,,,0
Bethesda Spital AG F.2.10.M,,,,0
Bethesda Spital AG F.2.11.M,,,,0
Bethesda Spital AG F.2.12.M,,,,0
Bethesda Spital AG F.2.5.M,,,,0
Bethesda Spital AG F.2.6.M,,,,0
Bethesda Spital AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Bethesda Spital AG F.3.1.M,,,,0
Bethesda Spital AG F.3.2.M,,,,0
Bethesda Spital AG F.3.3.M,,,,0
Bethesda Spital AG F.3.4.M,,,,0
Bethesda Spital AG F.3.5.M,,,,0
Bethesda Spital AG F.3.6.M,,,,0
Bethesda Spital AG F.3.7.M,,,,0
Bethesda Spital AG F.3.8.F,,,,0
Bethesda Spital AG F.3.9.F,,,,0
Bethesda Spital AG F.4 Amputationen, , , , 
Bethesda Spital AG F.4.1.M,,,,1
Bethesda Spital AG F.4.2.M,,,,0
Bethesda Spital AG F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Bethesda Spital AG F.5.1.F,,,,0
Bethesda Spital AG F.5.4.F,,,,0
Bethesda Spital AG F.5.5.F,,,,0
Bethesda Spital AG F.5.6.F,,,,0
Bethesda Spital AG F.5.7.F,,,,0
Bethesda Spital AG F.5.2.F,,,,0
Bethesda Spital AG F.5.3.F,,,,0
Bethesda Spital AG F.6 Arteriovenˆser Shunt, , , , 
Bethesda Spital AG F.6.1.F,,,,0
Bethesda Spital AG G Geburtshilfe und Frauenheilkunde, , , , 
Bethesda Spital AG G.1 Geburten, , , , 
Bethesda Spital AG G.1.1.F,,,,1'281
Bethesda Spital AG G.1.1.P,0,0,,0
Bethesda Spital AG G.1.2.P,0.019,0.029,,15
Bethesda Spital AG G.1.3.P,0.244,0.2,,188
Bethesda Spital AG G.1.4.P,0.398,0.331,,510
Bethesda Spital AG G.1.5.P,0.363,0.278,,429
Bethesda Spital AG G.1.6.P,0.324,0.25,,270
Bethesda Spital AG G.1.7.P,0.454,0.356,,159
Bethesda Spital AG G.2 Neugeborene, , , , 
Bethesda Spital AG G.2.1.F,,,,0
Bethesda Spital AG G.2.2.F,,,,0
Bethesda Spital AG G.2.3.F,,,,0
Bethesda Spital AG G.2.4.F,,,,0
Bethesda Spital AG G.2.5.F,,,,0
Bethesda Spital AG G.2.6.F,,,,0
Bethesda Spital AG G.2.7.F,,,,0
Bethesda Spital AG G.2.8.F,,,,28
Bethesda Spital AG G.2.9.F,,,,1'261
Bethesda Spital AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Bethesda Spital AG G.3.1.M,0,0,0,225
Bethesda Spital AG G.3.2.P,0.411,0.802,,90
Bethesda Spital AG G.3.3.P,,,,7
Bethesda Spital AG G.3.4.P,0.174,0.334,,12
Bethesda Spital AG G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Bethesda Spital AG G.4.1.F,,,,227
Bethesda Spital AG G.4.2.F,,,,266
Bethesda Spital AG G.4.3.F,,,,8
Bethesda Spital AG G.4.4.M,,,,2
Bethesda Spital AG G.4.5.F,,,,29
Bethesda Spital AG G.4.6.M,0,0,,12
Bethesda Spital AG G.5 Eingriffe an der Brust, , , , 
Bethesda Spital AG G.5.1.F,,,,313
Bethesda Spital AG G.5.2.F,,,,197
Bethesda Spital AG G.5.3.P,0.751,0.761,,148
Bethesda Spital AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Bethesda Spital AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Bethesda Spital AG H.1.1.M,,,,0
Bethesda Spital AG H.1.2.P,,,,0
Bethesda Spital AG H.1.3.M,,,,0
Bethesda Spital AG H.1.4.P,,,,0
Bethesda Spital AG H.1.5.P,,,,0
Bethesda Spital AG H.2 Nierensteine, , , , 
Bethesda Spital AG H.2.1.F,,,,0
Bethesda Spital AG H.2.2.P,,,,0
Bethesda Spital AG H.3 Eingriffe an der Harnblase, , , , 
Bethesda Spital AG H.3.1.F,,,,11
Bethesda Spital AG H.3.2.F,,,,15
Bethesda Spital AG H.3.3.F,,,,10
Bethesda Spital AG H.3.4.P,0,0.134,,0
Bethesda Spital AG H.3.5.M,,,,0
Bethesda Spital AG H.3.6.M,,,,0
Bethesda Spital AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Bethesda Spital AG H.4.1.M,0,0.001,0,23
Bethesda Spital AG H.4.2.P,0,0.023,,0
Bethesda Spital AG H.5 Prostatakarzinom, , , , 
Bethesda Spital AG H.5.1.F,,,,10
Bethesda Spital AG H.5.2.M,,,,9
"Bethesda Spital AG I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
"Bethesda Spital AG I.1 Gelenkersatz, Endoprothese", , , , 
Bethesda Spital AG I.1.8.M,,,,0
Bethesda Spital AG I.1.9.M,,,,0
Bethesda Spital AG I.1.10.M,,,,0
Bethesda Spital AG I.1.11.P,,,,0
Bethesda Spital AG I.1.12.M,,,,0
Bethesda Spital AG I.1.13.M,,,,-
Bethesda Spital AG I.1.14.M,,,,0
Bethesda Spital AG I.1.15.M,,,,0
Bethesda Spital AG I.1.16.M,,,,0
Bethesda Spital AG I.1.17.P,,,,0
Bethesda Spital AG I.1.18.M,,,,0
Bethesda Spital AG I.1.19.M,,,,-
Bethesda Spital AG I.1.20.M,,,,0
Bethesda Spital AG I.1.21.M,,,,0
Bethesda Spital AG I.1.22.M,,,,0
Bethesda Spital AG I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark, , , , 
Bethesda Spital AG I.2.3.F,,,,705
Bethesda Spital AG I.2.4.F,,,,108
Bethesda Spital AG I.2.5.M,,,,1
"Bethesda Spital AG I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",,,,4
Bethesda Spital AG I.2.7.M,0,0.001,0,193
Bethesda Spital AG I.2.8.M,,,,-
Bethesda Spital AG I.2.9.M,,,,-
Bethesda Spital AG I.2.10.M,,,,-
"Bethesda Spital AG I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0,0.001,0,218
"Bethesda Spital AG I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0,0.002,0,183
Bethesda Spital AG I.2.13.M,,,,6
Bethesda Spital AG I.2.14.M,0.01,0.019,0.5,104
Bethesda Spital AG I.2.15.P,,,,1
Bethesda Spital AG I.2.16.F,,,,130
Bethesda Spital AG I.2.17.F,,,,389
Bethesda Spital AG I.3 H¸ftgelenknahe Frakturen, , , , 
Bethesda Spital AG I.3.1.M,0.032,0.043,0.8,31
Bethesda Spital AG I.3.2.M,,,,0
Bethesda Spital AG I.3.3.M,,,,3
Bethesda Spital AG I.3.4.M,,,,6
Bethesda Spital AG I.3.5.M,,,,8
Bethesda Spital AG I.3.6.M,,,,9
Bethesda Spital AG I.3.7.M,,,,5
Bethesda Spital AG I.3.8.M,0,0.027,0,28
"Bethesda Spital AG I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
Bethesda Spital AG I.4.1.F,,,,1
"Bethesda Spital AG J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Bethesda Spital AG J.1 Beatmung, , , , 
Bethesda Spital AG J.1.1.M,,,,0
Bethesda Spital AG J.1.4.M,,,,0
Bethesda Spital AG J.1.2.S,,,,0
Bethesda Spital AG J.1.3.P,,,,0
Bethesda Spital AG J.2 Sepsis, , , , 
Bethesda Spital AG J.2.1.M,,,,1
Bethesda Spital AG J.2.2.M,,,,0
Bethesda Spital AG J.2.3.M,,,,1
Bethesda Spital AG J.2.4.M,,,,4
Bethesda Spital AG J.2.5.M,,,,0
Bethesda Spital AG K Hautkrankheiten, , , , 
Bethesda Spital AG K.1 Hautkrankheiten, , , , 
Bethesda Spital AG K.1.1.F,,,,3
Bethesda Spital AG K.1.2.F,,,,0
Bethesda Spital AG K.1.3.F,,,,1
Bethesda Spital AG L Transplantationen, , , , 
Bethesda Spital AG L.1 Herztransplantationen, , , , 
Bethesda Spital AG L.1.1.F,,,,0
Bethesda Spital AG L.1.2.F,,,,0
Bethesda Spital AG L.1.3.F,,,,0
Bethesda Spital AG L.2 Lungentransplantationen, , , , 
Bethesda Spital AG L.2.1.F,,,,0
Bethesda Spital AG L.2.2.F,,,,0
Bethesda Spital AG L.3 Lebertransplantationen, , , , 
Bethesda Spital AG L.3.1.F,,,,0
Bethesda Spital AG L.3.2.F,,,,0
Bethesda Spital AG L.3.3.F,,,,0
Bethesda Spital AG L.3.4.F,,,,0
Bethesda Spital AG L.4 Pankreastransplantationen, , , , 
Bethesda Spital AG L.4.1.F,,,,0
Bethesda Spital AG L.5 Nierentransplantationen, , , , 
Bethesda Spital AG L.5.1.F,,,,0
Bethesda Spital AG L.5.2.F,,,,0
Bethesda Spital AG L.5.3.F,,,,0
Bethesda Spital AG L.5.4.F,,,,0
Bethesda Spital AG L.5.5.F,,,,0
Bethesda Spital AG L.6 Transplantation/Transfusionen von Stammzellen, , , , 
Bethesda Spital AG L.6.1.F,,,,0
Bethesda Spital AG L.6.2.F,,,,0
Bethesda Spital AG L.6.3.F,,,,0
Bethesda Spital AG L.6.4.F,,,,-
Bethesda Spital AG L.6.5.F,,,,-
Bethesda Spital AG L.6.6.F,,,,0
Bethesda Spital AG L.6.7.F,,,,-
Bethesda Spital AG Z Zusatzinformationen, , , , 
Bethesda Spital AG Z.1 Aufenthaltsdauer, , , , 
Bethesda Spital AG A.1.12.X,,,,4
Bethesda Spital AG B.1.15.X,,,,0
Bethesda Spital AG E.1.1.X,3.2,,,12
Bethesda Spital AG E.2.1.X,2.6,,,114
Bethesda Spital AG F.1.5.X,,,,0
Bethesda Spital AG G.3.1.X,4.1,,,225
Bethesda Spital AG H.4.1.X,4.2,,,23
Bethesda Spital AG I.1.23.X,,,,0
Bethesda Spital AG I.1.24.X,,,,0
Bethesda Spital AG Z.1.1.X,2,,,26
institution indicator,taux observE 2015,taux attendu 2015,SMR 2015,nombre de cas 2015
Hôpital Intercantonal de la Broye (HIB) Payerne A Maladies cardiaques, , , , 
Hôpital Intercantonal de la Broye (HIB) Payerne A.1 Infarctus du myocarde, , , , 
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.1.M,0.048,0.073,0.6,84
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.2.M,,,,6
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.3.M,0,0.017,0,26
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.4.M,0.03,0.049,0.6,33
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.5.M,0.158,0.213,0.7,19
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.6.P,0.167,0.629,,14
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.7.M,0.056,0.098,0.6,36
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.8.M,0.143,0.081,1.8,14
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.9.P,,,,2
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.10.M,0.034,0.068,0.5,29
Hôpital Intercantonal de la Broye (HIB) Payerne A.1.11.M,0.038,0.058,0.7,52
Hôpital Intercantonal de la Broye (HIB) Payerne A.2 Insuffisance cardiaque, , , , 
Hôpital Intercantonal de la Broye (HIB) Payerne A.2.1.M,0.069,0.098,0.7,144
Hôpital Intercantonal de la Broye (HIB) Payerne A.2.2.M,,,,0
Hôpital Intercantonal de la Broye (HIB) Payerne A.2.3.M,,,,4
Hôpital Intercantonal de la Broye (HIB) Payerne A.2.4.M,0.049,0.069,0.7,61
Hôpital Intercantonal de la Broye (HIB) Payerne A.2.5.M,0.089,0.124,0.7,79
Hôpital Intercantonal de la Broye (HIB) Payerne A.2.6.P,0.483,0.552,,14
Hôpital Intercantonal de la Broye (HIB) Payerne A.3 CathEtErisme cardiaque, , , , 
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.1.F,,,,30
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.2.M,0,0.038,0,14
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.4.M,0.077,0.014,5.6,13
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.7.M,0.091,0.013,6.8,11
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.5.M,,,,2
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.5.P,,,,2
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.8.M,,,,2
Hôpital Intercantonal de la Broye (HIB) Payerne A.3.6.F,,,,0
Hôpital Intercantonal de la Broye (HIB) Payerne A.4 Troubles du rythme cardiaque, , , , 
Hôpital Intercantonal de la Broye (HIB) Payerne A.4.1.F,,,,82
Hôpital Intercantonal de la Broye (HIB) Payerne A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
