hospital_name,indicator,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014
Ospedale Malcantonese Fondazione Giuseppe Rossi,L.6.2.F,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,L.6.3.F,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,L.6.4.F,,,,...
Ospedale Malcantonese Fondazione Giuseppe Rossi,L.6.5.F,,,,...
Ospedale Malcantonese Fondazione Giuseppe Rossi,L.6.6.F,,,,-
Ospedale Malcantonese Fondazione Giuseppe Rossi,L.6.7.F,,,,-
Ospedale Malcantonese Fondazione Giuseppe Rossi,Z Informazioni supplementari, , , , 
Ospedale Malcantonese Fondazione Giuseppe Rossi,Z.1 Durata della degenza, , , , 
Ospedale Malcantonese Fondazione Giuseppe Rossi,A.1.1.X,,,,5
Ospedale Malcantonese Fondazione Giuseppe Rossi,B.1.7.X,,,,9
Ospedale Malcantonese Fondazione Giuseppe Rossi,E.1.1.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,E.2.1.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,F.1.1.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,G.3.1.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,H.4.1.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,I.1.1.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,I.1.3.X,,,,0
Ospedale Malcantonese Fondazione Giuseppe Rossi,Z.1.1.X,,,,0
institution,indicator,taux observE 2014,taux attendu 2014,SMR 2014,nombre de cas 2014
Hôpital du Pays d Enhaut,A Maladies cardiaques, , , , 
Hôpital du Pays d Enhaut,A.1 Infarctus du myocarde, , , , 
Hôpital du Pays d Enhaut,A.1.1.M,0.182,0.059,3.1,22
Hôpital du Pays d Enhaut,A.1.2.M,,,,1
Hôpital du Pays d Enhaut,A.1.3.M,,,,3
Hôpital du Pays d Enhaut,A.1.4.M,0.2,0.055,3.6,15
Hôpital du Pays d Enhaut,A.1.5.M,,,,3
Hôpital du Pays d Enhaut,A.1.6.P,0,0.623,,0
Hôpital du Pays d Enhaut,A.1.7.M,,,,9
Hôpital du Pays d Enhaut,A.1.8.M,,,,6
Hôpital du Pays d Enhaut,A.1.9.P,,,,2
Hôpital du Pays d Enhaut,A.1.10.M,0.182,0.098,1.9,11
Hôpital du Pays d Enhaut,A.1.11.M,,,,9
Hôpital du Pays d Enhaut,A.2 Insuffisance cardiaque, , , , 
Hôpital du Pays d Enhaut,A.2.1.M,0.176,0.104,1.7,17
Hôpital du Pays d Enhaut,A.2.2.M,,,,0
Hôpital du Pays d Enhaut,A.2.3.M,,,,0
Hôpital du Pays d Enhaut,A.2.4.M,,,,4
Hôpital du Pays d Enhaut,A.2.5.M,0.077,0.112,0.7,13
Hôpital du Pays d Enhaut,A.2.6.P,,,,3
Hôpital du Pays d Enhaut,A.3 CathEtErisme cardiaque, , , , 
Hôpital du Pays d Enhaut,A.3.1.F,,,,0
Hôpital du Pays d Enhaut,A.3.2.M,,,,0
Hôpital du Pays d Enhaut,A.3.4.M,,,,0
Hôpital du Pays d Enhaut,A.3.5.M,,,,0
Hôpital du Pays d Enhaut,A.3.5.P,,,,0
Hôpital du Pays d Enhaut,A.3.6.F,,,,0
Hôpital du Pays d Enhaut,A.4 Troubles du rythme cardiaque, , , , 
Hôpital du Pays d Enhaut,A.4.1.F,,,,6
Hôpital du Pays d Enhaut,A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Hôpital du Pays d Enhaut,A.5.1.F,,,,0
Hôpital du Pays d Enhaut,A.5.2.F,,,,0
Hôpital du Pays d Enhaut,A.6 Traitement par ablation, , , , 
Hôpital du Pays d Enhaut,A.6.1.F,,,,0
Hôpital du Pays d Enhaut,A.6.2.F,,,,0
Hôpital du Pays d Enhaut,A.7 OpErations du cúur, , , , 
Hôpital du Pays d Enhaut,A.7.1.F,,,,0
Hôpital du Pays d Enhaut,A.7.2.F,,,,0
Hôpital du Pays d Enhaut,A.7.3.F,,,,0
Hôpital du Pays d Enhaut,A.7.4.F,,,,0
Hôpital du Pays d Enhaut,A.7.5.F,,,,0
Hôpital du Pays d Enhaut,A.7.6.F,,,,0
Hôpital du Pays d Enhaut,A.7.7.M,,,,0
Hôpital du Pays d Enhaut,A.7.8.M,,,,0
Hôpital du Pays d Enhaut,A.7.9.M,,,,0
Hôpital du Pays d Enhaut,A.7.10.M,,,,0
Hôpital du Pays d Enhaut,A.7.11.M,,,,0
Hôpital du Pays d Enhaut,A.7.12.M,,,,0
Hôpital du Pays d Enhaut,A.7.13.M,,,,0
Hôpital du Pays d Enhaut,A.7.14.M,,,,0
Hôpital du Pays d Enhaut,A.7.15.M,,,,0
Hôpital du Pays d Enhaut,A.7.16.M,,,,0
Hôpital du Pays d Enhaut,A.7.17.M,,,,0
Hôpital du Pays d Enhaut,A.7.18.P,,,,0
Hôpital du Pays d Enhaut,A.7.19.M,,,,0
Hôpital du Pays d Enhaut,A.7.20.M,,,,0
Hôpital du Pays d Enhaut,A.7.21.P,,,,0
Hôpital du Pays d Enhaut,A.7.22.P,,,,-
Hôpital du Pays d Enhaut,B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Hôpital du Pays d Enhaut,B.1.1.M,0,0.084,0,21
Hôpital du Pays d Enhaut,B.1.2.M,,,,0
Hôpital du Pays d Enhaut,B.1.3.M,,,,4
Hôpital du Pays d Enhaut,B.1.4.M,0,0.08,0,14
Hôpital du Pays d Enhaut,B.1.5.M,,,,3
Hôpital du Pays d Enhaut,B.1.6.P,0,0.288,,0
Hôpital du Pays d Enhaut,B.1.7.M,0,0.061,0,13
Hôpital du Pays d Enhaut,B.1.8.M,0,0.063,0,10
Hôpital du Pays d Enhaut,B.1.9.M,,,,0
Hôpital du Pays d Enhaut,B.1.9.P,0,0.082,,0
Hôpital du Pays d Enhaut,B.1.10.M,,,,1
Hôpital du Pays d Enhaut,B.1.11.M,,,,4
Hôpital du Pays d Enhaut,B.1.12.M,,,,3
Hôpital du Pays d Enhaut,B.1.12.P,,,,3
Hôpital du Pays d Enhaut,B.1.13.M,,,,3
Hôpital du Pays d Enhaut,B.2 Accident ischEmique transitoire (AIT), , , , 
Hôpital du Pays d Enhaut,B.2.1.M,,,,5
Hôpital du Pays d Enhaut,B.2.2.P,0,0.173,,0
Hôpital du Pays d Enhaut,C REEducation gEriatrique prEcoce, , , , 
Hôpital du Pays d Enhaut,C.1 REEducation gEriatrique prEcoce, , , , 
Hôpital du Pays d Enhaut,C.1.1.F,,,,0
Hôpital du Pays d Enhaut,C.1.2.P,,,,0
Hôpital du Pays d Enhaut,C.1.3.S,,,,0
Hôpital du Pays d Enhaut,D Maladies pulmonaires, , , , 
Hôpital du Pays d Enhaut,D.1 Pneumonie, , , , 
Hôpital du Pays d Enhaut,D.1.1.M,0.115,0.065,1.8,26
Hôpital du Pays d Enhaut,D.1.2.M,,,,1
Hôpital du Pays d Enhaut,D.1.3.M,,,,0
Hôpital du Pays d Enhaut,D.1.4.M,,,,2
Hôpital du Pays d Enhaut,D.1.5.M,0.071,0.049,1.4,14
Hôpital du Pays d Enhaut,D.1.6.M,,,,9
Hôpital du Pays d Enhaut,D.1.7.M,,,,1
Hôpital du Pays d Enhaut,D.1.8.M,0.182,0.057,3.2,11
Hôpital du Pays d Enhaut,D.2 Broncho≠pneumopathie chronique obstructive (BPCO), , , , 
Hôpital du Pays d Enhaut,D.2.1.M,0,0.037,0,10
Hôpital du Pays d Enhaut,D.2.2.M,,,,1
Hôpital du Pays d Enhaut,D.2.3.M,,,,1
Hôpital du Pays d Enhaut,D.2.4.M,,,,1
Hôpital du Pays d Enhaut,D.2.5.M,,,,1
Hôpital du Pays d Enhaut,D.2.6.M,,,,6
Hôpital du Pays d Enhaut,D.2.6.P,,,,6
Hôpital du Pays d Enhaut,D.3 Cancer du poumon (carcinome bronchique), , , , 
Hôpital du Pays d Enhaut,D.3.1.F,,,,2
Hôpital du Pays d Enhaut,D.4 OpErations du poumon, , , , 
Hôpital du Pays d Enhaut,D.4.1.M,,,,0
Hôpital du Pays d Enhaut,D.4.2.M,,,,0
Hôpital du Pays d Enhaut,D.4.2.P,,,,0
Hôpital du Pays d Enhaut,D.4.3.M,,,,0
Hôpital du Pays d Enhaut,D.4.4.P,,,,0
Hôpital du Pays d Enhaut,D.4.5.M,,,,0
Hôpital du Pays d Enhaut,E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Hôpital du Pays d Enhaut,E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Hôpital du Pays d Enhaut,E.1.1.M,0,0.002,0,12
Hôpital du Pays d Enhaut,E.1.2.P,0.917,0.95,,11
Hôpital du Pays d Enhaut,E.2 REparations de hernie, , , , 
Hôpital du Pays d Enhaut,E.2.1.M,,,,3
Hôpital du Pays d Enhaut,E.2.2.M,,,,0
Hôpital du Pays d Enhaut,E.2.3.P,,,,0
Hôpital du Pays d Enhaut,E.2.4.P,,,,2
Hôpital du Pays d Enhaut,E.3 OpErations de la thyroÔde, , , , 
Hôpital du Pays d Enhaut,E.3.1.F,,,,0
Hôpital du Pays d Enhaut,E.3.2.P,,,,0
Hôpital du Pays d Enhaut,E.3.3.F,,,,0
Hôpital du Pays d Enhaut,E.4 Maladies du cÙlon et du rectum (opErations colorectales), , , , 
Hôpital du Pays d Enhaut,E.4.1.M,,,,1
Hôpital du Pays d Enhaut,E.4.2.M,,,,1
Hôpital du Pays d Enhaut,E.4.3.M,,,,0
Hôpital du Pays d Enhaut,E.4.4.M,,,,0
Hôpital du Pays d Enhaut,E.4.5.M,,,,0
Hôpital du Pays d Enhaut,E.4.6.M,,,,0
Hôpital du Pays d Enhaut,E.4.7.M,,,,0
Hôpital du Pays d Enhaut,E.4.8.F,,,,0
Hôpital du Pays d Enhaut,E.4.11.F,,,,5
Hôpital du Pays d Enhaut,E.4.12.F,,,,7
Hôpital du Pays d Enhaut,E.4.13.M,,,,0
Hôpital du Pays d Enhaut,E.4.14.P,0,0.033,,0
Hôpital du Pays d Enhaut,E.5 OpErations de líestomac, , , , 
Hôpital du Pays d Enhaut,E.5.1.F,,,,0
Hôpital du Pays d Enhaut,E.5.2.M,,,,0
Hôpital du Pays d Enhaut,E.5.3.M,,,,0
Hôpital du Pays d Enhaut,E.5.4.F,,,,3
Hôpital du Pays d Enhaut,E.5.5.M,,,,5
Hôpital du Pays d Enhaut,E.6 OpErations de líúsophage, , , , 
Hôpital du Pays d Enhaut,E.6.1.M,,,,0
Hôpital du Pays d Enhaut,E.7 OpErations du pancrEas, , , , 
Hôpital du Pays d Enhaut,E.7.1.M,,,,0
Hôpital du Pays d Enhaut,F Affections des vaisseaux, , , , 
Hôpital du Pays d Enhaut,F.1 OpErations des artËres cErEbrales, , , , 
Hôpital du Pays d Enhaut,F.1.1.M,,,,0
Hôpital du Pays d Enhaut,F.1.2.M,,,,0
Hôpital du Pays d Enhaut,F.1.3.F,,,,0
Hôpital du Pays d Enhaut,F.1.4.F,,,,0
Hôpital du Pays d Enhaut,F.2 Dilatation de líaorte (anEvrisme de líaorte), , , , 
Hôpital du Pays d Enhaut,F.2.1.F,,,,0
Hôpital du Pays d Enhaut,F.2.1.F,,,,0
Hôpital du Pays d Enhaut,F.2.2.M,,,,0
Hôpital du Pays d Enhaut,F.2.3.M,,,,0
Hôpital du Pays d Enhaut,F.2.4.F,,,,0
Hôpital du Pays d Enhaut,F.2.5.M,,,,0
Hôpital du Pays d Enhaut,F.3 OpErations des artËres du bassin et des jambes, , , , 
Hôpital du Pays d Enhaut,F.3.1.F,,,,0
Hôpital du Pays d Enhaut,F.3.2.M,,,,0
Hôpital du Pays d Enhaut,F.3.3.M,,,,0
Hôpital du Pays d Enhaut,F.3.4.M,,,,0
Hôpital du Pays d Enhaut,F.3.5.M,,,,0
Hôpital du Pays d Enhaut,F.3.6.M,,,,0
Hôpital du Pays d Enhaut,F.3.7.M,,,,0
Hôpital du Pays d Enhaut,F.3.8.F,,,,0
Hôpital du Pays d Enhaut,F.3.9.F,,,,0
Hôpital du Pays d Enhaut,F.4 Amputations, , , , 
Hôpital du Pays d Enhaut,F.4.1.M,,,,0
Hôpital du Pays d Enhaut,F.4.2.M,,,,0
Hôpital du Pays d Enhaut,F.5 Angioplasties transluminales percutanEes (ATP), , , , 
Hôpital du Pays d Enhaut,F.5.1.F,,,,0
Hôpital du Pays d Enhaut,F.5.2.F,,,,0
Hôpital du Pays d Enhaut,F.5.3.F,,,,0
Hôpital du Pays d Enhaut,F.5.4.F,,,,0
Hôpital du Pays d Enhaut,F.5.5.F,,,,0
Hôpital du Pays d Enhaut,F.5.6.F,,,,0
Hôpital du Pays d Enhaut,F.5.7.F,,,,0
Hôpital du Pays d Enhaut,G GynEcologie et obstEtrique, , , , 
Hôpital du Pays d Enhaut,G.1 Accouchements, , , , 
Hôpital du Pays d Enhaut,G.1.1.F,,,,0
Hôpital du Pays d Enhaut,G.1.1.P,,,,0
Hôpital du Pays d Enhaut,G.1.2.P,,,,0
Hôpital du Pays d Enhaut,G.1.3.P,,,,0
Hôpital du Pays d Enhaut,G.1.4.P,,,,0
Hôpital du Pays d Enhaut,G.2 Nouveau≠nEs, , , , 
Hôpital du Pays d Enhaut,G.2.1.F,,,,0
Hôpital du Pays d Enhaut,G.2.2.F,,,,0
Hôpital du Pays d Enhaut,G.2.3.F,,,,0
Hôpital du Pays d Enhaut,G.2.4.F,,,,0
Hôpital du Pays d Enhaut,G.2.5.F,,,,0
Hôpital du Pays d Enhaut,G.2.6.F,,,,0
Hôpital du Pays d Enhaut,G.2.7.F,,,,0
Hôpital du Pays d Enhaut,G.2.8.F,,,,0
Hôpital du Pays d Enhaut,G.2.9.F,,,,0
Hôpital du Pays d Enhaut,G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Hôpital du Pays d Enhaut,G.3.1.M,,,,5
Hôpital du Pays d Enhaut,G.3.2.P,,,,2
Hôpital du Pays d Enhaut,G.3.3.P,,,,0
Hôpital du Pays d Enhaut,G.3.4.P,,,,1
Hôpital du Pays d Enhaut,G.4 Cancer du sein, , , , 
Hôpital du Pays d Enhaut,G.4.1.F,,,,4
Hôpital du Pays d Enhaut,G.5 Interventions sur le sein, , , , 
Hôpital du Pays d Enhaut,G.5.1.F,,,,1
Hôpital du Pays d Enhaut,G.5.2.F,,,,1
Hôpital du Pays d Enhaut,G.5.3.P,0,0.748,,0
Hôpital du Pays d Enhaut,H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Hôpital du Pays d Enhaut,H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Hôpital du Pays d Enhaut,H.1.1.M,,,,0
Hôpital du Pays d Enhaut,H.1.2.P,,,,0
Hôpital du Pays d Enhaut,H.1.3.M,,,,0
Hôpital du Pays d Enhaut,H.1.4.P,,,,0
Hôpital du Pays d Enhaut,H.1.5.P,,,,0
Hôpital du Pays d Enhaut,H.2 Calculs rEnaux, , , , 
Hôpital du Pays d Enhaut,H.2.1.F,,,,6
Hôpital du Pays d Enhaut,H.2.2.P,0,0.477,,0
Hôpital du Pays d Enhaut,H.3 OpErations de la vessie, , , , 
Hôpital du Pays d Enhaut,H.3.1.F,,,,2
Hôpital du Pays d Enhaut,H.3.2.F,,,,0
Hôpital du Pays d Enhaut,H.3.3.F,,,,0
Hôpital du Pays d Enhaut,H.3.4.P,,,,0
Hôpital du Pays d Enhaut,H.3.5.M,,,,0
Hôpital du Pays d Enhaut,H.3.6.M,,,,0
Hôpital du Pays d Enhaut,H.4 REsection prostatique transurEtrale (TURP), , , , 
Hôpital du Pays d Enhaut,H.4.1.M,,,,1
Hôpital du Pays d Enhaut,H.5 Carcinome de la prostate, , , , 
Hôpital du Pays d Enhaut,H.5.1.F,,,,1
Hôpital du Pays d Enhaut,H.5.2.M,,,,0
Hôpital du Pays d Enhaut,I Affections orthopEdiques et traumatologiques, , , , 
Hôpital du Pays d Enhaut,"I.1 Remplacement de líarticulation, endoprothËse", , , , 
Hôpital du Pays d Enhaut,I.1.1.M,0,0.023,0,17
Hôpital du Pays d Enhaut,I.1.2.M,,,,4
Hôpital du Pays d Enhaut,I.1.3.M,0,0,0,13
Hôpital du Pays d Enhaut,I.1.4.M,,,,2
Hôpital du Pays d Enhaut,I.1.5.M,,,,0
Hôpital du Pays d Enhaut,I.1.6.M,,,,3
Hôpital du Pays d Enhaut,I.1.7.M,,,,7
Hôpital du Pays d Enhaut,I.2 OpErations de la colonne vertEbrale, , , , 
Hôpital du Pays d Enhaut,I.2.1.F,,,,0
Hôpital du Pays d Enhaut,I.2.2.M,,,,0
Hôpital du Pays d Enhaut,I.3 Fractures mEtaphysaires de la hanche, , , , 
Hôpital du Pays d Enhaut,I.3.1.M,0,0.044,0,12
Hôpital du Pays d Enhaut,I.3.2.M,,,,0
Hôpital du Pays d Enhaut,I.3.3.M,,,,2
Hôpital du Pays d Enhaut,I.3.4.M,,,,0
Hôpital du Pays d Enhaut,I.3.5.M,,,,5
Hôpital du Pays d Enhaut,I.3.6.M,,,,0
Hôpital du Pays d Enhaut,I.3.7.M,,,,5
Hôpital du Pays d Enhaut,I.3.8.M,0,0.041,0,14
Hôpital du Pays d Enhaut,"J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Hôpital du Pays d Enhaut,J.1 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,J.1.1.M,,,,0
Hôpital du Pays d Enhaut,J.1.2.S,,,,0
Hôpital du Pays d Enhaut,J.1.3.P,,,,0
Hôpital du Pays d Enhaut,J.2 SepticEmie, , , , 
Hôpital du Pays d Enhaut,J.2.1.M,0.167,0.255,0.7,12
Hôpital du Pays d Enhaut,"K Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Hôpital du Pays d Enhaut,K.1 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,K.1.1.F,,,,0
Hôpital du Pays d Enhaut,K.1.2.F,,,,2
Hôpital du Pays d Enhaut,K.1.3.F,,,,0
Hôpital du Pays d Enhaut,"L Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Hôpital du Pays d Enhaut,L.1 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,L.1.1.F,,,,0
Hôpital du Pays d Enhaut,L.1.2.F,,,,0
Hôpital du Pays d Enhaut,L.1.3.F,,,,0
Hôpital du Pays d Enhaut,L.2 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,L.2.1.F,,,,0
Hôpital du Pays d Enhaut,L.2.2.F,,,,0
Hôpital du Pays d Enhaut,L.3 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,L.3.1.F,,,,0
Hôpital du Pays d Enhaut,L.3.2.F,,,,0
Hôpital du Pays d Enhaut,L.3.3.F,,,,0
Hôpital du Pays d Enhaut,L.3.4.F,,,,0
Hôpital du Pays d Enhaut,L.4 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,L.4.1.F,,,,0
Hôpital du Pays d Enhaut,L.5 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,L.5.1.F,,,,0
Hôpital du Pays d Enhaut,L.5.2.F,,,,0
Hôpital du Pays d Enhaut,L.5.3.F,,,,0
Hôpital du Pays d Enhaut,L.5.4.F,,,,0
Hôpital du Pays d Enhaut,L.5.5.F,,,,0
Hôpital du Pays d Enhaut,L.6 Respiration artificielle, , , , 
Hôpital du Pays d Enhaut,L.6.1.F,,,,0
Hôpital du Pays d Enhaut,L.6.2.F,,,,0
Hôpital du Pays d Enhaut,L.6.3.F,,,,0
Hôpital du Pays d Enhaut,L.6.4.F,,,,...
Hôpital du Pays d Enhaut,L.6.5.F,,,,...
Hôpital du Pays d Enhaut,L.6.6.F,,,,-
Hôpital du Pays d Enhaut,L.6.7.F,,,,-
Hôpital du Pays d Enhaut,Z Informations supplEmentaires, , , , 
Hôpital du Pays d Enhaut,Z.1 DurEe de sEjour, , , , 
Hôpital du Pays d Enhaut,A.1.1.X,6.5,,,22
Hôpital du Pays d Enhaut,B.1.7.X,8.3,,,13
Hôpital du Pays d Enhaut,E.1.1.X,3.8,,,12
Hôpital du Pays d Enhaut,E.2.1.X,,,,3
Hôpital du Pays d Enhaut,F.1.1.X,,,,0
Hôpital du Pays d Enhaut,G.3.1.X,,,,5
Hôpital du Pays d Enhaut,H.4.1.X,,,,1
Hôpital du Pays d Enhaut,I.1.1.X,7.6,,,17
Hôpital du Pays d Enhaut,I.1.3.X,8.3,,,13
Hôpital du Pays d Enhaut,Z.1.1.X,,,,0
Institution,Indikator,beobachtete Rate 2014,erwartete Rate 2014,SMR 2014,Fallzahl 2014
Kreisspital Surses,A Erkrankungen des Herzens, , , , 
Kreisspital Surses,A.1 Herzinfarkt, , , , 
Kreisspital Surses,A.1.1.M,,,,7
Kreisspital Surses,A.1.2.M,,,,0
Kreisspital Surses,A.1.3.M,,,,4
Kreisspital Surses,A.1.4.M,,,,1
Kreisspital Surses,A.1.5.M,,,,2
Kreisspital Surses,A.1.6.P,0,0.623,,0
Kreisspital Surses,A.1.7.M,,,,2
Kreisspital Surses,A.1.8.M,,,,0
Kreisspital Surses,A.1.9.P,,,,1
Kreisspital Surses,A.1.10.M,,,,3
Kreisspital Surses,A.1.11.M,,,,3
Kreisspital Surses,A.2 Herzinsuffizienz, , , , 
Kreisspital Surses,A.2.1.M,,,,5
Kreisspital Surses,A.2.2.M,,,,0
Kreisspital Surses,A.2.3.M,,,,0
Kreisspital Surses,A.2.4.M,,,,3
Kreisspital Surses,A.2.5.M,,,,2
Kreisspital Surses,A.2.6.P,,,,3
Kreisspital Surses,A.3 Herzkatheter, , , , 
Kreisspital Surses,A.3.1.F,,,,1
Kreisspital Surses,A.3.2.M,,,,0
Kreisspital Surses,A.3.4.M,,,,1
Kreisspital Surses,A.3.5.M,,,,0
Kreisspital Surses,A.3.5.P,0,0.384,,0
Kreisspital Surses,A.3.6.F,,,,0
Kreisspital Surses,A.4 Herzrhythmusstˆrungen, , , , 
Kreisspital Surses,A.4.1.F,,,,12
Kreisspital Surses,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kreisspital Surses,A.5.1.F,,,,0
Kreisspital Surses,A.5.2.F,,,,0
Kreisspital Surses,A.6 Ablative Therapie, , , , 
Kreisspital Surses,A.6.1.F,,,,0
Kreisspital Surses,A.6.2.F,,,,0
Kreisspital Surses,A.7 Operationen am Herzen, , , , 
Kreisspital Surses,A.7.1.F,,,,0
Kreisspital Surses,A.7.2.F,,,,0
Kreisspital Surses,A.7.3.F,,,,0
Kreisspital Surses,A.7.4.F,,,,0
Kreisspital Surses,A.7.5.F,,,,0
Kreisspital Surses,A.7.6.F,,,,0
Kreisspital Surses,A.7.7.M,,,,0
Kreisspital Surses,A.7.8.M,,,,0
Kreisspital Surses,A.7.9.M,,,,0
Kreisspital Surses,A.7.10.M,,,,0
Kreisspital Surses,A.7.11.M,,,,0
Kreisspital Surses,A.7.12.M,,,,0
Kreisspital Surses,A.7.13.M,,,,0
Kreisspital Surses,A.7.14.M,,,,0
Kreisspital Surses,A.7.15.M,,,,0
Kreisspital Surses,A.7.16.M,,,,0
Kreisspital Surses,A.7.17.M,,,,0
Kreisspital Surses,A.7.18.P,,,,0
Kreisspital Surses,A.7.19.M,,,,0
Kreisspital Surses,A.7.20.M,,,,0
Kreisspital Surses,A.7.21.P,,,,0
Kreisspital Surses,A.7.22.P,,,,-
Kreisspital Surses,B.1 Schlaganfall, , , , 
Kreisspital Surses,B.1.1.M,,,,4
Kreisspital Surses,B.1.2.M,,,,1
Kreisspital Surses,B.1.3.M,,,,1
Kreisspital Surses,B.1.4.M,,,,2
Kreisspital Surses,B.1.5.M,,,,0
Kreisspital Surses,B.1.6.P,0,0.288,,0
Kreisspital Surses,B.1.7.M,,,,2
Kreisspital Surses,B.1.8.M,,,,2
Kreisspital Surses,B.1.9.M,,,,0
Kreisspital Surses,B.1.9.P,0,0.082,,0
Kreisspital Surses,B.1.10.M,,,,2
Kreisspital Surses,B.1.11.M,,,,0
Kreisspital Surses,B.1.12.M,,,,0
Kreisspital Surses,B.1.12.P,0,0.059,,0
Kreisspital Surses,B.1.13.M,,,,0
Kreisspital Surses,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kreisspital Surses,B.2.1.M,,,,5
Kreisspital Surses,B.2.2.P,0,0.173,,0
Kreisspital Surses,C Geriatrische Fr¸hrehablitation, , , , 
Kreisspital Surses,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kreisspital Surses,C.1.1.F,,,,0
Kreisspital Surses,C.1.2.P,,,,0
Kreisspital Surses,C.1.3.S,,,,0
Kreisspital Surses,D Erkrankungen der Lunge, , , , 
Kreisspital Surses,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kreisspital Surses,D.1.1.M,0.095,0.049,2,21
Kreisspital Surses,D.1.2.M,,,,0
Kreisspital Surses,D.1.3.M,,,,0
Kreisspital Surses,D.1.4.M,,,,7
Kreisspital Surses,D.1.5.M,0.2,0.049,4.1,10
Kreisspital Surses,D.1.6.M,,,,4
Kreisspital Surses,D.1.7.M,,,,0
Kreisspital Surses,D.1.8.M,0.105,0.039,2.7,19
Kreisspital Surses,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kreisspital Surses,D.2.1.M,,,,9
Kreisspital Surses,D.2.2.M,,,,6
Kreisspital Surses,D.2.3.M,,,,1
Kreisspital Surses,D.2.4.M,,,,0
Kreisspital Surses,D.2.5.M,,,,0
Kreisspital Surses,D.2.6.M,,,,2
Kreisspital Surses,D.2.6.P,,,,2
Kreisspital Surses,D.3 Lungenkrebs, , , , 
Kreisspital Surses,D.3.1.F,,,,4
Kreisspital Surses,D.4 Operationen an der Lunge, , , , 
Kreisspital Surses,D.4.1.M,,,,0
Kreisspital Surses,D.4.2.M,,,,0
Kreisspital Surses,D.4.2.P,,,,0
Kreisspital Surses,D.4.3.M,,,,0
Kreisspital Surses,D.4.4.P,,,,0
Kreisspital Surses,D.4.5.M,,,,0
Kreisspital Surses,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kreisspital Surses,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kreisspital Surses,E.1.1.M,,,,5
Kreisspital Surses,E.1.2.P,,,,3
Kreisspital Surses,E.2 Hernienoperationen, , , , 
Kreisspital Surses,E.2.1.M,,,,6
Kreisspital Surses,E.2.2.M,,,,0
Kreisspital Surses,E.2.3.P,,,,0
Kreisspital Surses,E.2.4.P,,,,3
Kreisspital Surses,E.3 Eingriffe an der Schilddr¸se, , , , 
Kreisspital Surses,E.3.1.F,,,,0
Kreisspital Surses,E.3.2.P,,,,0
Kreisspital Surses,E.3.3.F,,,,0
Kreisspital Surses,E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kreisspital Surses,E.4.1.M,,,,0
Kreisspital Surses,E.4.2.M,,,,0
Kreisspital Surses,E.4.3.M,,,,0
Kreisspital Surses,E.4.4.M,,,,0
Kreisspital Surses,E.4.5.M,,,,0
Kreisspital Surses,E.4.6.M,,,,0
Kreisspital Surses,E.4.7.M,,,,0
Kreisspital Surses,E.4.8.F,,,,0
Kreisspital Surses,E.4.11.F,,,,4
Kreisspital Surses,E.4.12.F,,,,1
Kreisspital Surses,E.4.13.M,,,,0
Kreisspital Surses,E.4.14.P,,,,0
Kreisspital Surses,E.5 Operationen am Magen, , , , 
Kreisspital Surses,E.5.1.F,,,,0
Kreisspital Surses,E.5.2.M,,,,0
Kreisspital Surses,E.5.3.M,,,,0
Kreisspital Surses,E.5.4.F,,,,2
