hospital_name,indicator,observed_rate_2017,expected_rate_2017,SMR_2017,number_of_cases_2017
Hôpital du Jura,G.4 Tumeurs malignes du sein et des organes gEnitaux fEminins, , , , 
Hôpital du Jura,G.4.1.F,,,,25
Hôpital du Jura,G.4.2.F,,,,42
Hôpital du Jura,G.4.3.F,,,,3
Hôpital du Jura,G.4.4.M,,,,0
Hôpital du Jura,G.4.5.F,,,,14
Hôpital du Jura,G.4.6.M,,,,7
Hôpital du Jura,G.5 Interventions sur le sein, , , , 
Hôpital du Jura,G.5.1.F,,,,65
Hôpital du Jura,G.5.2.F,,,,25
Hôpital du Jura,G.5.3.P,0.8,0.735,,20
Hôpital du Jura,G.6 Interventions sur le plancher pelvien chez la femme, , , , 
Hôpital du Jura,G.6.1.F,,,,72
Hôpital du Jura,G.6.2.F,,,,47
Hôpital du Jura,G.6.3.F,,,,25
Hôpital du Jura,G.6.4.F,,,,0
Hôpital du Jura,H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Hôpital du Jura,H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Hôpital du Jura,H.1.5.M,,,,0
Hôpital du Jura,H.1.5.P,0,0.417,,0
Hôpital du Jura,H.1.6.P,,,,0
Hôpital du Jura,H.1.7.M,,,,0
Hôpital du Jura,H.1.8.M,,,,7
Hôpital du Jura,H.1.9.P,,,,4
Hôpital du Jura,H.1.10.M,,,,1
Hôpital du Jura,H.2 Calculs rEnaux, , , , 
Hôpital du Jura,H.2.1.F,,,,53
Hôpital du Jura,H.2.2.P,,,,4
Hôpital du Jura,H.3 OpErations de la vessie, , , , 
Hôpital du Jura,H.3.1.F,,,,46
Hôpital du Jura,H.3.2.F,,,,54
Hôpital du Jura,H.3.3.F,,,,40
Hôpital du Jura,H.3.4.P,,,,3
Hôpital du Jura,H.3.5.M,,,,0
Hôpital du Jura,H.3.6.M,,,,0
Hôpital du Jura,H.4 REsection prostatique transurEtrale (TURP), , , , 
Hôpital du Jura,H.4.2.P,,,,3
Hôpital du Jura,H.4.3.M,0,0.001,0,51
Hôpital du Jura,H.4.4.M,0,0.001,0,16
Hôpital du Jura,H.5 Carcinome de la prostate, , , , 
Hôpital du Jura,H.5.1.F,,,,13
Hôpital du Jura,H.5.2.M,,,,0
Hôpital du Jura,"I Maladies des os, des articulations et du tissu conjonctif", , , , 
Hôpital du Jura,"I.1 Remplacement de l'articulation, endoprothËse", , , , 
Hôpital du Jura,I.1.8.M,0,0,0,77
Hôpital du Jura,I.1.9.M,0,0.035,0,22
Hôpital du Jura,I.1.10.M,0.2,0.026,7.6,10
Hôpital du Jura,I.1.11.P,,,,2
Hôpital du Jura,I.1.12.M,,,,5
Hôpital du Jura,I.1.13.M,,,,0
Hôpital du Jura,I.1.14.M,,,,4
Hôpital du Jura,I.1.15.M,0,0,0,68
Hôpital du Jura,I.1.16.M,,,,7
Hôpital du Jura,I.1.17.P,,,,1
Hôpital du Jura,I.1.18.M,,,,3
Hôpital du Jura,I.1.19.M,,,,0
Hôpital du Jura,I.1.20.M,,,,2
Hôpital du Jura,I.1.21.M,,,,1
Hôpital du Jura,I.1.22.M,,,,0
Hôpital du Jura,I.2 Traitements/opErations de la colonne vertEbrale et de la moelle EpiniËre, , , , 
Hôpital du Jura,I.2.3.F,,,,9
Hôpital du Jura,I.2.4.F,,,,0
Hôpital du Jura,I.2.5.M,,,,0
Hôpital du Jura,"I.2.6.M Raidissement de la colonne vertEbrale ou remplacement de corps vertEbral en cas de traumatisme (rEparations complexes et OP de la moelle EpiniËre incluses), mortalitE",,,,0
Hôpital du Jura,I.2.18.M,,,,0
Hôpital du Jura,I.2.7.M,,,,0
Hôpital du Jura,I.2.8.M,,,,0
Hôpital du Jura,I.2.9.M,,,,0
Hôpital du Jura,I.2.10.M,,,,0
Hôpital du Jura,"I.2.11.M Discectomie (sans tumeur, traumatisme, OP complexe de la colonne vertEbrale), mortalitE",,,,2
Hôpital du Jura,"I.2.12.M DEcompression de la colonne vertEbrale sans autres interventions ‡ la colonne vertEbrale, mortalitE",,,,7
Hôpital du Jura,I.2.13.M,,,,0
Hôpital du Jura,I.2.14.M,,,,0
Hôpital du Jura,I.2.15.P,,,,1
Hôpital du Jura,I.2.16.F,,,,5
Hôpital du Jura,I.2.17.F,,,,78
Hôpital du Jura,I.3 Fractures mEtaphysaires de la hanche, , , , 
Hôpital du Jura,I.3.1.M,0.04,0.029,1.4,50
Hôpital du Jura,I.3.2.M,,,,3
Hôpital du Jura,I.3.3.M,,,,6
Hôpital du Jura,I.3.4.M,0.071,0.017,4.3,14
Hôpital du Jura,I.3.5.M,,,,8
Hôpital du Jura,I.3.6.M,,,,8
Hôpital du Jura,I.3.7.M,0,0.049,0,11
Hôpital du Jura,I.3.8.M,0.075,0.033,2.3,40
Hôpital du Jura,"I.4 Tumeurs malignes des os, des articulations et du tissu conjonctif", , , , 
Hôpital du Jura,I.4.1.F,,,,1
Hôpital du Jura,"J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Hôpital du Jura,J.1 Respiration artificielle, , , , 
Hôpital du Jura,J.1.1.M,,,,0
Hôpital du Jura,J.1.4.M,,,,0
Hôpital du Jura,J.1.5.M,,,,0
Hôpital du Jura,J.1.6.M,,,,0
Hôpital du Jura,J.1.2.S,,,,0
Hôpital du Jura,J.1.3.P,,,,0
Hôpital du Jura,J.2 SepticEmie, , , , 
Hôpital du Jura,J.2.1.M,0.2,0.251,0.8,40
Hôpital du Jura,J.2.2.M,0.2,0.259,0.8,40
Hôpital du Jura,J.2.3.M,,,,0
Hôpital du Jura,J.2.4.M,0.087,0.125,0.7,207
Hôpital du Jura,J.2.5.M,,,,3
Hôpital du Jura,J.3 Insuffisance rEnale aux produits de contraste, , , , 
Hôpital du Jura,J.3.1.P,0.155,0.066,,121
Hôpital du Jura,K Affections de la peau, , , , 
Hôpital du Jura,K.1 Affections de la peau, , , , 
Hôpital du Jura,K.1.1.F,,,,0
Hôpital du Jura,K.1.2.F,,,,8
Hôpital du Jura,K.1.3.F,,,,1
Hôpital du Jura,L MEdecine hautement spEcialisEe, , , , 
Hôpital du Jura,L.1 Transplantations cardiaques, , , , 
Hôpital du Jura,L.1.1.F,,,,0
Hôpital du Jura,L.1.2.F,,,,0
Hôpital du Jura,L.1.3.F,,,,0
Hôpital du Jura,L.2 Transplantations pulmonaires, , , , 
Hôpital du Jura,L.2.1.F,,,,0
Hôpital du Jura,L.2.2.F,,,,0
Hôpital du Jura,L.3 Transplantations hEpatiques, , , , 
Hôpital du Jura,L.3.1.F,,,,0
Hôpital du Jura,L.3.2.F,,,,0
Hôpital du Jura,L.3.3.F,,,,0
Hôpital du Jura,L.3.4.F,,,,0
Hôpital du Jura,L.4 Transplantations du pancrEas, , , , 
Hôpital du Jura,L.4.1.F,,,,0
Hôpital du Jura,L.5 Transplantations rEnales, , , , 
Hôpital du Jura,L.5.1.F,,,,0
Hôpital du Jura,L.5.2.F,,,,0
Hôpital du Jura,L.5.3.F,,,,0
Hôpital du Jura,L.5.4.F,,,,0
Hôpital du Jura,L.5.5.F,,,,0
Hôpital du Jura,L.5.6.F,,,,0
Hôpital du Jura,L.6 Transplantations/transfusions de cellules souches, , , , 
Hôpital du Jura,L.6.1.F,,,,0
Hôpital du Jura,L.6.2.F,,,,0
Hôpital du Jura,L.6.3.F,,,,0
Hôpital du Jura,L.6.4.F,,,,0
Hôpital du Jura,L.6.5.F,,,,0
Hôpital du Jura,L.6.8.F,,,,0
Hôpital du Jura,L.7 ChimiothErapie hyperthermique, , , , 
Hôpital du Jura,L.7.1.F ChimiothErapie intrapEritonEale hyperthermique [HIPEC],,,,0
Hôpital du Jura,L.7.2.F ChimiothErapie hyperthermique intrathoracique [HITOC],,,,0
Hôpital du Jura,Z Informations supplEmentaires, , , , 
Hôpital du Jura,Z.1 DurEe de sEjour, , , , 
Hôpital du Jura,A.1.12.X,5.8,,,79
Hôpital du Jura,B.1.15.X,7.7,,,41
Hôpital du Jura,E.1.1.X,4,,,69
Hôpital du Jura,E.2.1.X,2.1,,,114
Hôpital du Jura,F.1.5.X,,,,0
Hôpital du Jura,G.3.1.X,4.1,,,85
Hôpital du Jura,H.4.5.X,3.9,,,67
Hôpital du Jura,I.1.23.X,7.6,,,77
Hôpital du Jura,I.1.24.X,8.3,,,68
Hôpital du Jura,Z.1.1.X,,,,4
Hôpital du Jura,Z.2 Transferts (pourcentage), , , , 
Hôpital du Jura,A.1.1.V,0.329,0.278,,25
Hôpital du Jura,A.2.1.V,,,,5
Hôpital du Jura,A.3.2.V,0,0.242,,0
Hôpital du Jura,A.3.4.V,0,0.068,,0
Hôpital du Jura,A.7.7.V,,,,0
Hôpital du Jura,A.7.11.V,,,,0
Hôpital du Jura,A.7.12.V,,,,0
Hôpital du Jura,B.1.1.V,,,,8
Hôpital du Jura,B.1.7.V,,,,6
Hôpital du Jura,D.1.8.V,,,,6
Hôpital du Jura,D.2.1.V,,,,5
Hôpital du Jura,E.4.1.V,,,,1
Hôpital du Jura,F.2.13.V,,,,0
Hôpital du Jura,F.3.1.V,0,0.05,,0
Hôpital du Jura,I.1.8.V,0,0.006,,0
Hôpital du Jura,J.1.1.V,,,,0
Hôpital du Jura,J.2.1.V,,,,9
Institution,Indikator,beobachtete Rate 2017,erwartete Rate 2017,SMR 2017,Fallzahl 2017
Kantonsspital Nidwalden,A Erkrankungen des Herzens, , , , 
Kantonsspital Nidwalden,A.1 Herzinfarkt, , , , 
Kantonsspital Nidwalden,A.1.1.M,0.017,0.044,0.4,60
Kantonsspital Nidwalden,A.1.2.M,,,,2
Kantonsspital Nidwalden,A.1.3.M,0,0.017,0,23
Kantonsspital Nidwalden,A.1.4.M,0.031,0.053,0.6,32
Kantonsspital Nidwalden,A.1.5.M,,,,3
Kantonsspital Nidwalden,A.1.7.M,0.02,0.061,0.3,49
Kantonsspital Nidwalden,A.1.8.M,,,,3
Kantonsspital Nidwalden,A.1.14.P,0.7,0.629,,42
Kantonsspital Nidwalden,A.1.15.P,0.702,0.596,,40
Kantonsspital Nidwalden,A.1.16.P,,,,2
Kantonsspital Nidwalden,A.1.17.P,0.702,0.6,,40
Kantonsspital Nidwalden,A.1.9.P,,,,2
Kantonsspital Nidwalden,A.1.10.M,0,0.045,0,11
Kantonsspital Nidwalden,A.1.10.P,0.183,0.414,,11
Kantonsspital Nidwalden,A.1.11.M,0.021,0.03,0.7,47
Kantonsspital Nidwalden,A.1.13.M,0.167,0.167,1,12
Kantonsspital Nidwalden,A.2 Herzinsuffizienz, , , , 
Kantonsspital Nidwalden,A.2.1.M,0.12,0.077,1.6,83
Kantonsspital Nidwalden,A.2.2.M,,,,3
Kantonsspital Nidwalden,A.2.3.M,,,,4
Kantonsspital Nidwalden,A.2.4.M,0.082,0.067,1.2,49
Kantonsspital Nidwalden,A.2.5.M,0.222,0.107,2.1,27
Kantonsspital Nidwalden,A.2.6.P,0.682,0.568,,30
Kantonsspital Nidwalden,A.3 Herzkatheter, , , , 
Kantonsspital Nidwalden,A.3.1.F,,,,83
Kantonsspital Nidwalden,A.3.2.M,0.024,0.027,0.9,42
Kantonsspital Nidwalden,A.3.4.M,0,0.013,0,28
Kantonsspital Nidwalden,A.3.7.M,0,0.012,0,25
Kantonsspital Nidwalden,A.3.5.M,0,0.006,0,13
Kantonsspital Nidwalden,A.3.5.P,0.317,0.416,,13
Kantonsspital Nidwalden,A.3.8.M,0,0.004,0,12
Kantonsspital Nidwalden,A.3.6.F,,,,0
Kantonsspital Nidwalden,A.4 Herzrhythmusstˆrungen, , , , 
Kantonsspital Nidwalden,A.4.1.F,,,,52
Kantonsspital Nidwalden,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Kantonsspital Nidwalden,A.5.1.F,,,,15
Kantonsspital Nidwalden,A.5.2.F,,,,1
Kantonsspital Nidwalden,A.6 Ablative Therapie, , , , 
Kantonsspital Nidwalden,A.6.1.F,,,,1
Kantonsspital Nidwalden,A.6.2.F,,,,0
Kantonsspital Nidwalden,A.7 Operationen am Herzen, , , , 
Kantonsspital Nidwalden,A.7.1.F,,,,0
Kantonsspital Nidwalden,A.7.2.F,,,,0
Kantonsspital Nidwalden,A.7.3.F,,,,0
Kantonsspital Nidwalden,A.7.4.F,,,,0
Kantonsspital Nidwalden,A.7.5.F,,,,0
Kantonsspital Nidwalden,A.7.6.F,,,,0
Kantonsspital Nidwalden,A.7.24.F,,,,0
Kantonsspital Nidwalden,A.7.7.M,,,,0
Kantonsspital Nidwalden,A.7.19.M,,,,0
Kantonsspital Nidwalden,A.7.20.M,,,,0
Kantonsspital Nidwalden,A.7.25.M,,,,0
Kantonsspital Nidwalden,A.7.26.M,,,,0
Kantonsspital Nidwalden,A.7.27.M,,,,0
Kantonsspital Nidwalden,A.7.8.M,,,,0
Kantonsspital Nidwalden,A.7.9.M,,,,0
Kantonsspital Nidwalden,A.7.10.M,,,,0
Kantonsspital Nidwalden,A.7.23.M,,,,0
Kantonsspital Nidwalden,A.7.11.M,,,,0
Kantonsspital Nidwalden,A.7.28.M,,,,0
Kantonsspital Nidwalden,A.7.12.M,,,,0
Kantonsspital Nidwalden,A.7.13.M,,,,0
Kantonsspital Nidwalden,A.7.14.M,,,,0
Kantonsspital Nidwalden,A.7.15.M,,,,0
Kantonsspital Nidwalden,A.7.16.M,,,,0
Kantonsspital Nidwalden,A.7.17.M,,,,0
Kantonsspital Nidwalden,"A.7.29.M OP an Koronargef‰ssen mit weiterer OP am Herzen (Alter >19), Mortalit‰t",,,,0
Kantonsspital Nidwalden,A.7.18.P,,,,0
Kantonsspital Nidwalden,A.7.21.P,,,,0
Kantonsspital Nidwalden,A.7.22.P,,,,0
Kantonsspital Nidwalden,"B Erkrankungen des Nervensystems, Schlaganfall (Stroke)", , , , 
Kantonsspital Nidwalden,B.1 Schlaganfall, , , , 
Kantonsspital Nidwalden,B.1.1.M,0.107,0.077,1.4,56
Kantonsspital Nidwalden,B.1.2.M,,,,1
Kantonsspital Nidwalden,B.1.3.M,0.056,0.035,1.6,18
Kantonsspital Nidwalden,B.1.4.M,0.069,0.081,0.8,29
Kantonsspital Nidwalden,B.1.5.M,,,,8
Kantonsspital Nidwalden,"B.1.19.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Direktaufnahmen",0,0.428,,0
Kantonsspital Nidwalden,"B.1.20.P Anteil HD Schlaganfall mit Stroke Unit Behandlung (Alter >19), Zuverlegungen",0,0.351,,0
Kantonsspital Nidwalden,B.1.7.M,0.049,0.051,1,41
Kantonsspital Nidwalden,B.1.8.M,0.025,0.05,0.5,40
Kantonsspital Nidwalden,B.1.13.M,,,,1
Kantonsspital Nidwalden,B.1.16.P,0,0.04,,0
Kantonsspital Nidwalden,B.1.17.P,0,0.092,,0
Kantonsspital Nidwalden,B.1.9.M,,,,6
Kantonsspital Nidwalden,B.1.9.P,,,,6
Kantonsspital Nidwalden,B.1.18.M,,,,0
Kantonsspital Nidwalden,B.1.18.P,0,0.063,,0
Kantonsspital Nidwalden,B.1.14.M,,,,2
Kantonsspital Nidwalden,B.1.14.P,,,,2
Kantonsspital Nidwalden,B.1.10.M,,,,2
Kantonsspital Nidwalden,B.1.11.M,,,,3
Kantonsspital Nidwalden,B.1.12.M,0.2,0.061,3.3,10
Kantonsspital Nidwalden,B.1.12.P,0.179,0.04,,10
Kantonsspital Nidwalden,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kantonsspital Nidwalden,B.2.1.M,0,0,0,15
Kantonsspital Nidwalden,B.2.2.P,0,0.347,,0
Kantonsspital Nidwalden,B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute, , , , 
Kantonsspital Nidwalden,B.3.1.F,,,,4
Kantonsspital Nidwalden,B.3.2.M,,,,0
Kantonsspital Nidwalden,B.4 Epilepsie, , , , 
Kantonsspital Nidwalden,B.4.1.F,,,,11
Kantonsspital Nidwalden,B.4.2.F,,,,1
Kantonsspital Nidwalden,B.5 Multiple Sklerose, , , , 
Kantonsspital Nidwalden,B.5.1.F,,,,3
Kantonsspital Nidwalden,C Altersmedizin, , , , 
Kantonsspital Nidwalden,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kantonsspital Nidwalden,C.1.1.F,,,,0
Kantonsspital Nidwalden,C.1.2.P,,,,0
Kantonsspital Nidwalden,C.1.3.S,,,,0
Kantonsspital Nidwalden,C.1.4.P,,,,0
Kantonsspital Nidwalden,C.1.5.S,,,,0
Kantonsspital Nidwalden,C.2 Mangelern‰hrung bei ƒlteren, , , , 
Kantonsspital Nidwalden,C.2.1.P,0.01,0.016,,15
Kantonsspital Nidwalden,C.2.2.P,0,0.104,,0
Kantonsspital Nidwalden,D Erkrankungen der Lunge, , , , 
Kantonsspital Nidwalden,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kantonsspital Nidwalden,D.1.1.M,0.038,0.06,0.6,80
Kantonsspital Nidwalden,D.1.2.M,,,,1
Kantonsspital Nidwalden,D.1.3.M,,,,4
Kantonsspital Nidwalden,D.1.4.M,0,0.029,0,14
Kantonsspital Nidwalden,D.1.5.M,0.047,0.056,0.8,43
Kantonsspital Nidwalden,D.1.6.M,0.056,0.106,0.5,18
Kantonsspital Nidwalden,D.1.7.M,,,,1
Kantonsspital Nidwalden,D.1.8.M,0.048,0.042,1.1,63
Kantonsspital Nidwalden,D.1.9.M,,,,4
Kantonsspital Nidwalden,D.1.10.M,0,0.011,0,11
Kantonsspital Nidwalden,D.1.11.M,0.065,0.033,1.9,31
Kantonsspital Nidwalden,D.1.12.M,0.059,0.084,0.7,17
Kantonsspital Nidwalden,D.1.13.M,,,,8
Kantonsspital Nidwalden,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kantonsspital Nidwalden,D.2.1.M,0,0.046,0,25
Kantonsspital Nidwalden,D.2.2.M,0,0.084,0,10
Kantonsspital Nidwalden,D.2.3.M,,,,8
Kantonsspital Nidwalden,D.2.4.M,,,,4
Kantonsspital Nidwalden,D.2.5.M,,,,2
Kantonsspital Nidwalden,D.2.6.M,,,,1
Kantonsspital Nidwalden,D.2.6.P,,,,1
Kantonsspital Nidwalden,D.3 Lungenkrebs, , , , 
Kantonsspital Nidwalden,D.3.1.F,,,,19
Kantonsspital Nidwalden,D.4 Operationen an der Lunge, , , , 
Kantonsspital Nidwalden,D.4.1.M,,,,0
Kantonsspital Nidwalden,D.4.2.M,,,,0
Kantonsspital Nidwalden,D.4.2.P,,,,0
Kantonsspital Nidwalden,D.4.3.M,,,,0
Kantonsspital Nidwalden,D.4.4.P,,,,0
Kantonsspital Nidwalden,D.4.5.M,,,,0
Kantonsspital Nidwalden,E Erkrankungen der Bauchorgane, , , , 
Kantonsspital Nidwalden,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kantonsspital Nidwalden,E.1.1.M,0,0.003,0,80
Kantonsspital Nidwalden,E.1.2.P,0.975,0.967,,78
Kantonsspital Nidwalden,E.2 Hernienoperationen, , , , 
Kantonsspital Nidwalden,E.2.1.M,0,0.001,0,125
Kantonsspital Nidwalden,E.2.2.M,,,,0
Kantonsspital Nidwalden,E.2.3.P,,,,0
Kantonsspital Nidwalden,E.2.4.P,0.977,0.98,,85
Kantonsspital Nidwalden,E.3 Eingriffe an der Schilddr¸se, , , , 
Kantonsspital Nidwalden,E.3.1.F,,,,4
Kantonsspital Nidwalden,E.3.2.P,0,0.004,,0
Kantonsspital Nidwalden,E.3.4.F,,,,0
Kantonsspital Nidwalden,E.3.5.F,,,,4
Kantonsspital Nidwalden,E.3.3.F,,,,0
Kantonsspital Nidwalden,E.4 Erkrankungen von Dickdarm und Enddarm, , , , 
Kantonsspital Nidwalden,E.4.11.F,,,,22
Kantonsspital Nidwalden,E.4.12.F,,,,23
Kantonsspital Nidwalden,E.4.1.M,0.083,0.055,1.5,36
Kantonsspital Nidwalden,E.4.2.M,0.083,0.04,2.1,12
Kantonsspital Nidwalden,E.4.3.M,,,,0
Kantonsspital Nidwalden,E.4.4.M,,,,1
Kantonsspital Nidwalden,E.4.5.M,0,0.007,0,10
Kantonsspital Nidwalden,E.4.6.M,,,,2
Kantonsspital Nidwalden,E.4.7.M,,,,0
Kantonsspital Nidwalden,E.4.13.M,,,,1
Kantonsspital Nidwalden,E.4.8.M,0.2,0.046,4.3,10
Kantonsspital Nidwalden,E.4.14.P,0,0.035,,0
Kantonsspital Nidwalden,E.4.15.M,,,,3
Kantonsspital Nidwalden,E.4.15.P,,,,3
Kantonsspital Nidwalden,E.4.16.M,,,,0
Kantonsspital Nidwalden,E.4.16.P,,,,0
Kantonsspital Nidwalden,E.5 Erkrankungen des Magens, , , , 
Kantonsspital Nidwalden,E.5.4.F,,,,10
Kantonsspital Nidwalden,E.5.5.M,0,0.044,0,13
Kantonsspital Nidwalden,E.5.1.F,,,,132
Kantonsspital Nidwalden,E.5.2.M,,,,2
Kantonsspital Nidwalden,E.5.3.M,,,,0
Kantonsspital Nidwalden,E.5.6.M,0,0.004,0,130
Kantonsspital Nidwalden,E.6 Operationen am ÷sophagus, , , , 
Kantonsspital Nidwalden,E.6.1.M,,,,0
Kantonsspital Nidwalden,E.7 Operationen am Pankreas, , , , 
Kantonsspital Nidwalden,E.7.1.M,,,,0
Kantonsspital Nidwalden,E.7.2.M,,,,0
Kantonsspital Nidwalden,E.8 Bariatrische Eingriffe, , , , 
Kantonsspital Nidwalden,E.8.1.M,0,0,0,128
Kantonsspital Nidwalden,F Gef‰sserkrankungen, , , , 
Kantonsspital Nidwalden,F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
Kantonsspital Nidwalden,F.1.1.M,,,,0
Kantonsspital Nidwalden,F.1.2.M,,,,0
Kantonsspital Nidwalden,F.1.3.F,,,,0
Kantonsspital Nidwalden,F.1.4.F,,,,0
Kantonsspital Nidwalden,F.2 Erkrankungen der Aorta, , , , 
Kantonsspital Nidwalden,F.2.1.F,,,,0
Kantonsspital Nidwalden,F.2.7.F,,,,0
Kantonsspital Nidwalden,F.2.2.M,,,,0
Kantonsspital Nidwalden,F.2.3.M,,,,0
Kantonsspital Nidwalden,F.2.8.M,,,,0
Kantonsspital Nidwalden,F.2.9.M,,,,0
Kantonsspital Nidwalden,F.2.4.F,,,,0
Kantonsspital Nidwalden,F.2.10.M,,,,0
Kantonsspital Nidwalden,F.2.11.M,,,,0
Kantonsspital Nidwalden,F.2.12.M,,,,0
Kantonsspital Nidwalden,F.2.5.M,,,,0
Kantonsspital Nidwalden,F.2.6.M,,,,0
Kantonsspital Nidwalden,F.3 Operationen an Becken≠/Beinarterien, , , , 
Kantonsspital Nidwalden,F.3.1.M,,,,0
Kantonsspital Nidwalden,F.3.2.M,,,,0
Kantonsspital Nidwalden,F.3.3.M,,,,0
Kantonsspital Nidwalden,F.3.4.M,,,,0
Kantonsspital Nidwalden,F.3.5.M,,,,0
Kantonsspital Nidwalden,F.3.6.M,,,,0
Kantonsspital Nidwalden,F.3.7.M,,,,0
Kantonsspital Nidwalden,F.3.8.F,,,,0
Kantonsspital Nidwalden,F.3.9.F,,,,0
Kantonsspital Nidwalden,F.4 Amputationen, , , , 
Kantonsspital Nidwalden,F.4.1.M,,,,2
Kantonsspital Nidwalden,F.4.2.M,,,,0
Kantonsspital Nidwalden,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Kantonsspital Nidwalden,F.5.1.F,,,,2
Kantonsspital Nidwalden,F.5.4.F,,,,0
Kantonsspital Nidwalden,F.5.5.F,,,,1
Kantonsspital Nidwalden,F.5.6.F,,,,0
Kantonsspital Nidwalden,F.5.7.F,,,,1
Kantonsspital Nidwalden,F.5.2.F,,,,0
Kantonsspital Nidwalden,F.5.3.F,,,,0
Kantonsspital Nidwalden,F.6 Arteriovenˆser Shunt, , , , 
Kantonsspital Nidwalden,F.6.1.F,,,,0
Kantonsspital Nidwalden,G Geburtshilfe und Frauenheilkunde, , , , 
Kantonsspital Nidwalden,G.1 Geburten, , , , 
Kantonsspital Nidwalden,G.1.1.F,,,,543
Kantonsspital Nidwalden,G.1.1.P,0,0,,0
Kantonsspital Nidwalden,G.1.2.P,0.041,0.029,,15
Kantonsspital Nidwalden,G.1.3.P,0.238,0.168,,87
Kantonsspital Nidwalden,G.1.4.P,0.326,0.321,,177
Kantonsspital Nidwalden,G.1.5.P,0.283,0.268,,140
Kantonsspital Nidwalden,G.1.6.P,0.265,0.238,,94
Kantonsspital Nidwalden,G.1.7.P,0.329,0.343,,46
Kantonsspital Nidwalden,G.2 Neugeborene, , , , 
Kantonsspital Nidwalden,G.2.1.F,,,,0
Kantonsspital Nidwalden,G.2.2.F,,,,0
Kantonsspital Nidwalden,G.2.3.F,,,,0
Kantonsspital Nidwalden,G.2.4.F,,,,0
Kantonsspital Nidwalden,G.2.5.F,,,,0
Kantonsspital Nidwalden,G.2.6.F,,,,0
Kantonsspital Nidwalden,G.2.7.F,,,,0
Kantonsspital Nidwalden,G.2.8.F,,,,16
Kantonsspital Nidwalden,G.2.9.F,,,,529
Kantonsspital Nidwalden,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Kantonsspital Nidwalden,G.3.1.M,0,0,0,30
Kantonsspital Nidwalden,G.3.2.P,0.733,0.842,,22
Kantonsspital Nidwalden,G.3.5.P,0.667,0.378,,20
Kantonsspital Nidwalden,G.3.7.P,,,,2
Kantonsspital Nidwalden,G.3.3.P,,,,1
Kantonsspital Nidwalden,G.3.4.P,,,,4
Kantonsspital Nidwalden,G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane, , , , 
Kantonsspital Nidwalden,G.4.1.F,,,,28
Kantonsspital Nidwalden,G.4.2.F,,,,47
Kantonsspital Nidwalden,G.4.3.F,,,,4
Kantonsspital Nidwalden,G.4.4.M,,,,1
Kantonsspital Nidwalden,G.4.5.F,,,,13
Kantonsspital Nidwalden,G.4.6.M,,,,5
Kantonsspital Nidwalden,G.5 Eingriffe an der Brust, , , , 
Kantonsspital Nidwalden,G.5.1.F,,,,20
Kantonsspital Nidwalden,G.5.2.F,,,,15
Kantonsspital Nidwalden,G.5.3.P,0.733,0.735,,11
Kantonsspital Nidwalden,G.6 Eingriffe am Beckenboden bei der Frau, , , , 
Kantonsspital Nidwalden,G.6.1.F,,,,27
Kantonsspital Nidwalden,G.6.2.F,,,,15
Kantonsspital Nidwalden,G.6.3.F,,,,12
Kantonsspital Nidwalden,G.6.4.F,,,,0
Kantonsspital Nidwalden,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Kantonsspital Nidwalden,H.1 Entfernung der Niere (Nephrektomie), , , , 
Kantonsspital Nidwalden,H.1.5.M,,,,2
Kantonsspital Nidwalden,H.1.5.P,,,,2
Kantonsspital Nidwalden,H.1.6.P,0,0.521,,0
Kantonsspital Nidwalden,H.1.7.M,,,,0
Kantonsspital Nidwalden,H.1.8.M,,,,3
Kantonsspital Nidwalden,H.1.9.P,0,0.338,,0
Kantonsspital Nidwalden,H.1.10.M,,,,2
Kantonsspital Nidwalden,H.2 Nierensteine, , , , 
Kantonsspital Nidwalden,H.2.1.F,,,,56
Kantonsspital Nidwalden,H.2.2.P,,,,7
Kantonsspital Nidwalden,H.3 Eingriffe an der Harnblase, , , , 
Kantonsspital Nidwalden,H.3.1.F,,,,23
Kantonsspital Nidwalden,H.3.2.F,,,,21
Kantonsspital Nidwalden,H.3.3.F,,,,18
Kantonsspital Nidwalden,H.3.4.P,0,0.157,,0
Kantonsspital Nidwalden,H.3.5.M,,,,0
Kantonsspital Nidwalden,H.3.6.M,,,,0
