hospital_name,indicator,observed_rate_2010,expected_rate_2010,SMR_2010,number_of_cases_2010
Flury Stiftung Regionalspital Prättigau,H.1.3.M,,,,0
Flury Stiftung Regionalspital Prättigau,H.1.4.P,,,,0
Flury Stiftung Regionalspital Prättigau,H.2 Nierensteine, , , , 
Flury Stiftung Regionalspital Prättigau,H.2.1.F,,,,13
Flury Stiftung Regionalspital Prättigau,H.2.2.P,0,0.44,,0
Flury Stiftung Regionalspital Prättigau,H.3 Eingriffe an der Harnblase, , , , 
Flury Stiftung Regionalspital Prättigau,H.3.1.F,,,,13
Flury Stiftung Regionalspital Prättigau,H.3.2.F,,,,15
Flury Stiftung Regionalspital Prättigau,H.3.3.F,,,,13
Flury Stiftung Regionalspital Prättigau,H.3.4.P,0,0.066,,0
Flury Stiftung Regionalspital Prättigau,H.3.5.M,,,,0
Flury Stiftung Regionalspital Prättigau,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Flury Stiftung Regionalspital Prättigau,H.4.1.M,0,0.002,0,13
Flury Stiftung Regionalspital Prättigau,H.5 Prostatakarzinom, , , , 
Flury Stiftung Regionalspital Prättigau,H.5.1.F,,,,10
Flury Stiftung Regionalspital Prättigau,H.5.2.M,,,,0
Flury Stiftung Regionalspital Prättigau,I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Flury Stiftung Regionalspital Prättigau,"I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Flury Stiftung Regionalspital Prättigau,I.1.1.M,0,0.001,0,18
Flury Stiftung Regionalspital Prättigau,I.1.2.M,,,,0
Flury Stiftung Regionalspital Prättigau,I.1.3.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.1.4.M,,,,0
Flury Stiftung Regionalspital Prättigau,I.1.5.M,,,,0
Flury Stiftung Regionalspital Prättigau,I.2 Operationen an der Wirbels‰ule, , , , 
Flury Stiftung Regionalspital Prättigau,I.2.1.F,,,,53
Flury Stiftung Regionalspital Prättigau,I.2.2.M,0,0.001,0,24
Flury Stiftung Regionalspital Prättigau,I.3 H¸ftgelenknahe Frakturen, , , , 
Flury Stiftung Regionalspital Prättigau,I.3.1.M,0.1,0.041,2.5,10
Flury Stiftung Regionalspital Prättigau,I.3.2.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.3.3.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.3.4.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.3.5.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.3.6.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.3.7.M,,,,<10
Flury Stiftung Regionalspital Prättigau,I.3.8.M,0,0.051,0,10
Flury Stiftung Regionalspital Prättigau,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Flury Stiftung Regionalspital Prättigau,J.1 Beatmung, , , , 
Flury Stiftung Regionalspital Prättigau,J.1.1.M,,,,0
Flury Stiftung Regionalspital Prättigau,J.2 Sepsis, , , , 
Flury Stiftung Regionalspital Prättigau,J.2.1.M,,,,<10
institution,indicator,taux observE 2010,taux attendu 2010,SMR 2010,nombre de cas 2010
Clinique de Joli ­Mont,A Maladies cardiaques, , , , 
Clinique de Joli ­Mont,A.1 Infarctus du myocarde, , , , 
Clinique de Joli ­Mont,A.1.1.M,,,,<10
Clinique de Joli ­Mont,A.1.2.M,,,,0
Clinique de Joli ­Mont,A.1.3.M,,,,0
Clinique de Joli ­Mont,A.1.4.M,,,,<10
Clinique de Joli ­Mont,A.1.5.M,,,,0
Clinique de Joli ­Mont,A.1.6.P,0,0.548,,0
Clinique de Joli ­Mont,A.1.7.M,,,,0
Clinique de Joli ­Mont,A.1.8.M,,,,0
Clinique de Joli ­Mont,A.1.9.P,0,0.041,,0
Clinique de Joli ­Mont,A.1.10.M,,,,0
Clinique de Joli ­Mont,A.1.11.M,,,,<10
Clinique de Joli ­Mont,A.2 Insuffisance cardiaque, , , , 
Clinique de Joli ­Mont,A.2.1.M,,,,0
Clinique de Joli ­Mont,A.2.2.M,,,,0
Clinique de Joli ­Mont,A.2.3.M,,,,0
Clinique de Joli ­Mont,A.2.4.M,,,,0
Clinique de Joli ­Mont,A.2.5.M,,,,0
Clinique de Joli ­Mont,A.3 CathEtErisme cardiaque gauche (CCG), , , , 
Clinique de Joli ­Mont,A.3.1.F,,,,0
Clinique de Joli ­Mont,A.3.2.M,,,,0
Clinique de Joli ­Mont,"A.3.3.M Cas avec CCG sans infarctus du myocarde avec diagnostic de complications (‚ge >19), mortalitE",,,,0
Clinique de Joli ­Mont,A.3.4.M,,,,0
Clinique de Joli ­Mont,A.3.5.P,,,,0
Clinique de Joli ­Mont,A.3.6.F,,,,0
Clinique de Joli ­Mont,A.4 Troubles du rythme cardiaque, , , , 
Clinique de Joli ­Mont,A.4.1.F,,,,0
Clinique de Joli ­Mont,A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Clinique de Joli ­Mont,A.5.1.F,,,,0
Clinique de Joli ­Mont,A.5.2.F,,,,0
Clinique de Joli ­Mont,A.6 Traitement par ablation, , , , 
Clinique de Joli ­Mont,A.6.1.F,,,,0
Clinique de Joli ­Mont,A.6.2.F,,,,0
Clinique de Joli ­Mont,A.7 OpErations du cúur, , , , 
Clinique de Joli ­Mont,A.7.1.F,,,,0
Clinique de Joli ­Mont,A.7.2.F,,,,0
Clinique de Joli ­Mont,A.7.3.F,,,,0
Clinique de Joli ­Mont,A.7.4.F,,,,0
Clinique de Joli ­Mont,A.7.5.F,,,,0
Clinique de Joli ­Mont,A.7.6.F,,,,0
Clinique de Joli ­Mont,A.7.7.M,,,,0
Clinique de Joli ­Mont,A.7.11.M,,,,0
Clinique de Joli ­Mont,A.7.12.M,,,,0
Clinique de Joli ­Mont,A.7.13.M,,,,0
Clinique de Joli ­Mont,A.7.14.M,,,,0
Clinique de Joli ­Mont,A.7.15.M,,,,0
Clinique de Joli ­Mont,A.7.16.M,,,,0
Clinique de Joli ­Mont,A.7.17.M,,,,0
Clinique de Joli ­Mont,A.7.18.P,,,,0
Clinique de Joli ­Mont,B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Clinique de Joli ­Mont,B.1.1.M,,,,0
Clinique de Joli ­Mont,B.1.2.M,,,,0
Clinique de Joli ­Mont,B.1.3.M,,,,0
Clinique de Joli ­Mont,B.1.4.M,,,,0
Clinique de Joli ­Mont,B.1.5.M,,,,0
Clinique de Joli ­Mont,B.1.6.P,,,,0
Clinique de Joli ­Mont,B.1.7.M,,,,0
Clinique de Joli ­Mont,B.1.8.M,,,,0
Clinique de Joli ­Mont,B.1.9.P,,,,0
Clinique de Joli ­Mont,B.1.9.M,,,,0
Clinique de Joli ­Mont,B.1.10.M,,,,0
Clinique de Joli ­Mont,B.1.11.M,,,,0
Clinique de Joli ­Mont,B.1.12.P,,,,0
Clinique de Joli ­Mont,B.1.12.M,,,,0
Clinique de Joli ­Mont,B.2 Accident ischEmique transitoire (AIT), , , , 
Clinique de Joli ­Mont,B.2.1.M,,,,0
Clinique de Joli ­Mont,B.2.2.P,,,,0
Clinique de Joli ­Mont,C REEducation gEriatrique prEcoce, , , , 
Clinique de Joli ­Mont,C.1 REEducation gEriatrique prEcoce, , , , 
Clinique de Joli ­Mont,C.1.1.F,,,,0
Clinique de Joli ­Mont,D Maladies pulmonaires, , , , 
Clinique de Joli ­Mont,D.1 Pneumonie, , , , 
Clinique de Joli ­Mont,D.1.1.M,,,,<10
Clinique de Joli ­Mont,D.1.2.M,,,,0
Clinique de Joli ­Mont,D.1.3.M,,,,0
Clinique de Joli ­Mont,D.1.4.M,,,,0
Clinique de Joli ­Mont,D.1.5.M,,,,0
Clinique de Joli ­Mont,D.1.6.M,,,,<10
Clinique de Joli ­Mont,D.1.7.M,,,,0
Clinique de Joli ­Mont,D.1.8.M,,,,0
Clinique de Joli ­Mont,D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Clinique de Joli ­Mont,D.2.1.M,,,,0
Clinique de Joli ­Mont,D.2.2.M,,,,0
Clinique de Joli ­Mont,D.2.3.M,,,,0
Clinique de Joli ­Mont,D.2.4.M,,,,0
Clinique de Joli ­Mont,D.2.5.M,,,,0
Clinique de Joli ­Mont,D.2.6.P,,,,0
Clinique de Joli ­Mont,D.2.6.M,,,,0
Clinique de Joli ­Mont,D.3 Cancer du poumon (carcinome bronchique), , , , 
Clinique de Joli ­Mont,D.3.1.F,,,,16
Clinique de Joli ­Mont,D.4 OpErations du poumon, , , , 
Clinique de Joli ­Mont,D.4.1.M,,,,0
Clinique de Joli ­Mont,D.4.2.P,,,,0
Clinique de Joli ­Mont,D.4.2.M,,,,0
Clinique de Joli ­Mont,D.4.3.M,,,,0
Clinique de Joli ­Mont,E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Clinique de Joli ­Mont,E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Clinique de Joli ­Mont,E.1.1.M,,,,0
Clinique de Joli ­Mont,E.1.2.P,,,,0
Clinique de Joli ­Mont,E.2 REparations de hernie, , , , 
Clinique de Joli ­Mont,E.2.1.M,,,,0
Clinique de Joli ­Mont,E.2.2.M,,,,0
Clinique de Joli ­Mont,E.3 OpErations de la thyroÔde, , , , 
Clinique de Joli ­Mont,E.3.1.F,,,,0
Clinique de Joli ­Mont,E.3.2.P,,,,0
Clinique de Joli ­Mont,E.3.3.F,,,,0
Clinique de Joli ­Mont,E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Clinique de Joli ­Mont,E.4.1.M,,,,0
Clinique de Joli ­Mont,E.4.2.M,,,,0
Clinique de Joli ­Mont,E.4.3.M,,,,0
Clinique de Joli ­Mont,E.4.4.M,,,,0
Clinique de Joli ­Mont,E.4.5.M,,,,0
Clinique de Joli ­Mont,E.4.6.M,,,,0
Clinique de Joli ­Mont,E.4.7.M,,,,0
Clinique de Joli ­Mont,E.4.8.F,,,,0
Clinique de Joli ­Mont,E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,0
Clinique de Joli ­Mont,"E.4.10.F Interventions colorectales locales, affection autre que cancer colorectal",,,,0
Clinique de Joli ­Mont,E.5 OpErations de l'estomac, , , , 
Clinique de Joli ­Mont,E.5.1.F,,,,0
Clinique de Joli ­Mont,E.5.2.M,,,,0
Clinique de Joli ­Mont,E.5.3.M,,,,0
Clinique de Joli ­Mont,E.6 OpErations de líúsophage, , , , 
Clinique de Joli ­Mont,E.6.1.M,,,,0
Clinique de Joli ­Mont,E.7 OpErations du pancrEas, , , , 
Clinique de Joli ­Mont,E.7.1.M,,,,0
Clinique de Joli ­Mont,F OpErations de vaisseaux, , , , 
Clinique de Joli ­Mont,F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Clinique de Joli ­Mont,F.1.1.M,,,,0
Clinique de Joli ­Mont,F.1.2.M,,,,0
Clinique de Joli ­Mont,F.1.3.F,,,,0
Clinique de Joli ­Mont,F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Clinique de Joli ­Mont,F.2.1.F,,,,0
Clinique de Joli ­Mont,F.2.2.M,,,,0
Clinique de Joli ­Mont,F.2.3.M,,,,0
Clinique de Joli ­Mont,F.2.4.F,,,,0
Clinique de Joli ­Mont,F.2.5.M,,,,0
Clinique de Joli ­Mont,F.3 OpErations des artËres du bassin et des jambes, , , , 
Clinique de Joli ­Mont,F.3.1.F,,,,0
Clinique de Joli ­Mont,F.3.2.M,,,,0
Clinique de Joli ­Mont,F.3.3.M,,,,0
Clinique de Joli ­Mont,F.3.4.M,,,,0
Clinique de Joli ­Mont,F.3.5.M,,,,0
Clinique de Joli ­Mont,F.3.6.M,,,,0
Clinique de Joli ­Mont,F.3.7.M,,,,0
Clinique de Joli ­Mont,F.3.8.F,,,,0
Clinique de Joli ­Mont,F.3.9.F,,,,0
Clinique de Joli ­Mont,F.4 Amputations, , , , 
Clinique de Joli ­Mont,F.4.1.M,,,,0
Clinique de Joli ­Mont,F.4.2.M,,,,0
Clinique de Joli ­Mont,G GynEcologie et obstEtrique, , , , 
Clinique de Joli ­Mont,G.1 Accouchements, , , , 
Clinique de Joli ­Mont,G.1.1.F,,,,0
Clinique de Joli ­Mont,G.1.1.P,,,,0
Clinique de Joli ­Mont,G.1.2.P,,,,0
Clinique de Joli ­Mont,G.1.3.P,,,,0
Clinique de Joli ­Mont,G.1.4.P,,,,0
Clinique de Joli ­Mont,G.2 Nouveau≠nEs, , , , 
Clinique de Joli ­Mont,G.2.1.F,,,,0
Clinique de Joli ­Mont,G.2.2.F,,,,0
Clinique de Joli ­Mont,G.2.3.F,,,,0
Clinique de Joli ­Mont,G.2.4.F,,,,0
Clinique de Joli ­Mont,G.2.5.F,,,,0
Clinique de Joli ­Mont,G.2.6.F,,,,0
Clinique de Joli ­Mont,G.2.7.F,,,,0
Clinique de Joli ­Mont,G.2.8.F,,,,0
Clinique de Joli ­Mont,G.2.9.F,,,,0
Clinique de Joli ­Mont,G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Clinique de Joli ­Mont,G.3.1.M,,,,0
Clinique de Joli ­Mont,G.3.2.P,,,,0
Clinique de Joli ­Mont,G.4 Cancer du sein, , , , 
Clinique de Joli ­Mont,G.4.1.F,,,,<10
Clinique de Joli ­Mont,G.5 Interventions du sein, , , , 
Clinique de Joli ­Mont,G.5.1.F,,,,0
Clinique de Joli ­Mont,G.5.2.F,,,,0
Clinique de Joli ­Mont,G.5.3.P,,,,0
Clinique de Joli ­Mont,H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Clinique de Joli ­Mont,H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Clinique de Joli ­Mont,H.1.1.M,,,,0
Clinique de Joli ­Mont,H.1.2.P,,,,0
Clinique de Joli ­Mont,"H.1.3.P NEphrectomie partielle, pourcentage",,,,0
Clinique de Joli ­Mont,H.1.3.M,,,,0
Clinique de Joli ­Mont,H.1.4.P,,,,0
Clinique de Joli ­Mont,H.2 Calculs rEnaux, , , , 
Clinique de Joli ­Mont,H.2.1.F,,,,0
Clinique de Joli ­Mont,H.2.2.P,,,,0
Clinique de Joli ­Mont,H.3 OpErations de la vessie, , , , 
Clinique de Joli ­Mont,H.3.1.F,,,,0
Clinique de Joli ­Mont,H.3.2.F,,,,0
Clinique de Joli ­Mont,H.3.3.F,,,,0
Clinique de Joli ­Mont,H.3.4.P,,,,0
Clinique de Joli ­Mont,H.3.5.M,,,,0
Clinique de Joli ­Mont,H.4 REsection prostatique transurEtrale (TURP), , , , 
Clinique de Joli ­Mont,H.4.1.M,,,,0
Clinique de Joli ­Mont,H.5 Carcinome de la prostate, , , , 
Clinique de Joli ­Mont,H.5.1.F,,,,14
Clinique de Joli ­Mont,H.5.2.M,,,,0
Clinique de Joli ­Mont,I Affections orthopEdiques et traumatologiques, , , , 
Clinique de Joli ­Mont,"I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
Clinique de Joli ­Mont,I.1.1.M,,,,0
Clinique de Joli ­Mont,I.1.2.M,,,,0
Clinique de Joli ­Mont,I.1.3.M,,,,0
Clinique de Joli ­Mont,I.1.4.M,,,,0
Clinique de Joli ­Mont,I.1.5.M,,,,0
Clinique de Joli ­Mont,I.2 OpErations de la colonne vertEbrale, , , , 
Clinique de Joli ­Mont,I.2.1.F,,,,0
Clinique de Joli ­Mont,I.2.2.M,,,,0
Clinique de Joli ­Mont,I.3 Fractures mEtaphysaires de la hanche, , , , 
Clinique de Joli ­Mont,I.3.1.M,,,,0
Clinique de Joli ­Mont,I.3.2.M,,,,0
Clinique de Joli ­Mont,I.3.3.M,,,,0
Clinique de Joli ­Mont,I.3.4.M,,,,0
Clinique de Joli ­Mont,I.3.5.M,,,,0
Clinique de Joli ­Mont,I.3.6.M,,,,0
Clinique de Joli ­Mont,I.3.7.M,,,,0
Clinique de Joli ­Mont,I.3.8.M,,,,0
Clinique de Joli ­Mont,"J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
Clinique de Joli ­Mont,J.1 Respiration artificielle, , , , 
Clinique de Joli ­Mont,J.1.1.M,,,,0
Clinique de Joli ­Mont,J.2 Etats septiques, , , , 
Clinique de Joli ­Mont,J.2.1.M,,,,0
institution,indicator,taux observE 2010,taux attendu 2010,SMR 2010,nombre de cas 2010
Clinique la Prairie SA,A Maladies cardiaques, , , , 
Clinique la Prairie SA,A.1 Infarctus du myocarde, , , , 
Clinique la Prairie SA,A.1.1.M,,,,0
Clinique la Prairie SA,A.1.2.M,,,,0
Clinique la Prairie SA,A.1.3.M,,,,0
Clinique la Prairie SA,A.1.4.M,,,,0
Clinique la Prairie SA,A.1.5.M,,,,0
Clinique la Prairie SA,A.1.6.P,,,,0
Clinique la Prairie SA,A.1.7.M,,,,0
Clinique la Prairie SA,A.1.8.M,,,,0
Clinique la Prairie SA,A.1.9.P,,,,0
Clinique la Prairie SA,A.1.10.M,,,,0
Clinique la Prairie SA,A.1.11.M,,,,0
Clinique la Prairie SA,A.2 Insuffisance cardiaque, , , , 
Clinique la Prairie SA,A.2.1.M,,,,0
Clinique la Prairie SA,A.2.2.M,,,,0
Clinique la Prairie SA,A.2.3.M,,,,0
Clinique la Prairie SA,A.2.4.M,,,,0
Clinique la Prairie SA,A.2.5.M,,,,0
Clinique la Prairie SA,A.3 CathEtErisme cardiaque gauche (CCG), , , , 
Clinique la Prairie SA,A.3.1.F,,,,0
Clinique la Prairie SA,A.3.2.M,,,,0
Clinique la Prairie SA,"A.3.3.M Cas avec CCG sans infarctus du myocarde avec diagnostic de complications (‚ge >19), mortalitE",,,,0
Clinique la Prairie SA,A.3.4.M,,,,0
Clinique la Prairie SA,A.3.5.P,,,,0
Clinique la Prairie SA,A.3.6.F,,,,0
Clinique la Prairie SA,A.4 Troubles du rythme cardiaque, , , , 
Clinique la Prairie SA,A.4.1.F,,,,0
Clinique la Prairie SA,A.5 Traitement par pacemaker ou dEfibrillateur implantable, , , , 
Clinique la Prairie SA,A.5.1.F,,,,0
Clinique la Prairie SA,A.5.2.F,,,,0
Clinique la Prairie SA,A.6 Traitement par ablation, , , , 
Clinique la Prairie SA,A.6.1.F,,,,0
Clinique la Prairie SA,A.6.2.F,,,,0
Clinique la Prairie SA,A.7 OpErations du cúur, , , , 
Clinique la Prairie SA,A.7.1.F,,,,0
Clinique la Prairie SA,A.7.2.F,,,,0
Clinique la Prairie SA,A.7.3.F,,,,0
Clinique la Prairie SA,A.7.4.F,,,,0
Clinique la Prairie SA,A.7.5.F,,,,0
Clinique la Prairie SA,A.7.6.F,,,,0
Clinique la Prairie SA,A.7.7.M,,,,0
Clinique la Prairie SA,A.7.11.M,,,,0
Clinique la Prairie SA,A.7.12.M,,,,0
Clinique la Prairie SA,A.7.13.M,,,,0
Clinique la Prairie SA,A.7.14.M,,,,0
Clinique la Prairie SA,A.7.15.M,,,,0
Clinique la Prairie SA,A.7.16.M,,,,0
Clinique la Prairie SA,A.7.17.M,,,,0
Clinique la Prairie SA,A.7.18.P,,,,0
Clinique la Prairie SA,B.1 Accident vasculaire cErEbral (attaque cErEbrale), , , , 
Clinique la Prairie SA,B.1.1.M,,,,0
Clinique la Prairie SA,B.1.2.M,,,,0
Clinique la Prairie SA,B.1.3.M,,,,0
Clinique la Prairie SA,B.1.4.M,,,,0
Clinique la Prairie SA,B.1.5.M,,,,0
Clinique la Prairie SA,B.1.6.P,,,,0
Clinique la Prairie SA,B.1.7.M,,,,0
Clinique la Prairie SA,B.1.8.M,,,,0
Clinique la Prairie SA,B.1.9.P,,,,0
Clinique la Prairie SA,B.1.9.M,,,,0
Clinique la Prairie SA,B.1.10.M,,,,0
Clinique la Prairie SA,B.1.11.M,,,,0
Clinique la Prairie SA,B.1.12.P,,,,0
Clinique la Prairie SA,B.1.12.M,,,,0
Clinique la Prairie SA,B.2 Accident ischEmique transitoire (AIT), , , , 
Clinique la Prairie SA,B.2.1.M,,,,<10
Clinique la Prairie SA,B.2.2.P,0,0.005,,0
Clinique la Prairie SA,C REEducation gEriatrique prEcoce, , , , 
Clinique la Prairie SA,C.1 REEducation gEriatrique prEcoce, , , , 
Clinique la Prairie SA,C.1.1.F,,,,0
Clinique la Prairie SA,D Maladies pulmonaires, , , , 
Clinique la Prairie SA,D.1 Pneumonie, , , , 
Clinique la Prairie SA,D.1.1.M,,,,<10
Clinique la Prairie SA,D.1.2.M,,,,0
Clinique la Prairie SA,D.1.3.M,,,,0
Clinique la Prairie SA,D.1.4.M,,,,0
Clinique la Prairie SA,D.1.5.M,,,,<10
Clinique la Prairie SA,D.1.6.M,,,,0
Clinique la Prairie SA,D.1.7.M,,,,0
Clinique la Prairie SA,D.1.8.M,,,,<10
Clinique la Prairie SA,D.2 Broncho-pneumopathie chronique obstructive (BPCO), , , , 
Clinique la Prairie SA,D.2.1.M,,,,0
Clinique la Prairie SA,D.2.2.M,,,,0
Clinique la Prairie SA,D.2.3.M,,,,0
Clinique la Prairie SA,D.2.4.M,,,,0
Clinique la Prairie SA,D.2.5.M,,,,0
Clinique la Prairie SA,D.2.6.P,,,,0
Clinique la Prairie SA,D.2.6.M,,,,0
Clinique la Prairie SA,D.3 Cancer du poumon (carcinome bronchique), , , , 
Clinique la Prairie SA,D.3.1.F,,,,<10
Clinique la Prairie SA,D.4 OpErations du poumon, , , , 
Clinique la Prairie SA,D.4.1.M,,,,0
Clinique la Prairie SA,D.4.2.P,,,,0
Clinique la Prairie SA,D.4.2.M,,,,0
Clinique la Prairie SA,D.4.3.M,,,,0
Clinique la Prairie SA,E OpErations des organes abdominaux et de la thyroÔde (chirurgie viscErale), , , , 
Clinique la Prairie SA,E.1 Ablation de la vEsicule biliaire (cholEcystectomie), , , , 
Clinique la Prairie SA,E.1.1.M,,,,<10
Clinique la Prairie SA,E.1.2.P,,,,<10
Clinique la Prairie SA,E.2 REparations de hernie, , , , 
Clinique la Prairie SA,E.2.1.M,0,0.001,0,13
Clinique la Prairie SA,E.2.2.M,,,,0
Clinique la Prairie SA,E.3 OpErations de la thyroÔde, , , , 
Clinique la Prairie SA,E.3.1.F,,,,0
Clinique la Prairie SA,E.3.2.P,,,,0
Clinique la Prairie SA,E.3.3.F,,,,0
Clinique la Prairie SA,E.4 OpErations majeures du cÙlon et du rectum (opErations colorectales), , , , 
Clinique la Prairie SA,E.4.1.M,,,,0
Clinique la Prairie SA,E.4.2.M,,,,0
Clinique la Prairie SA,E.4.3.M,,,,0
Clinique la Prairie SA,E.4.4.M,,,,0
Clinique la Prairie SA,E.4.5.M,,,,0
Clinique la Prairie SA,E.4.6.M,,,,0
Clinique la Prairie SA,E.4.7.M,,,,0
Clinique la Prairie SA,E.4.8.F,,,,0
Clinique la Prairie SA,E.4.9.F Interventions colorectales locales pour cancer colorectal,,,,0
Clinique la Prairie SA,"E.4.10.F Interventions colorectales locales, affection autre que cancer colorectal",,,,0
Clinique la Prairie SA,E.5 OpErations de l'estomac, , , , 
Clinique la Prairie SA,E.5.1.F,,,,0
Clinique la Prairie SA,E.5.2.M,,,,0
Clinique la Prairie SA,E.5.3.M,,,,0
Clinique la Prairie SA,E.6 OpErations de líúsophage, , , , 
Clinique la Prairie SA,E.6.1.M,,,,0
Clinique la Prairie SA,E.7 OpErations du pancrEas, , , , 
Clinique la Prairie SA,E.7.1.M,,,,0
Clinique la Prairie SA,F OpErations de vaisseaux, , , , 
Clinique la Prairie SA,F.1 OpErations des vaisseaux extra≠cr‚niens, , , , 
Clinique la Prairie SA,F.1.1.M,,,,0
Clinique la Prairie SA,F.1.2.M,,,,0
Clinique la Prairie SA,F.1.3.F,,,,0
Clinique la Prairie SA,F.2 OpErations en cas de dilatation de l'aorte (anEvrisme de l'aorte), , , , 
Clinique la Prairie SA,F.2.1.F,,,,0
Clinique la Prairie SA,F.2.2.M,,,,0
Clinique la Prairie SA,F.2.3.M,,,,0
Clinique la Prairie SA,F.2.4.F,,,,0
Clinique la Prairie SA,F.2.5.M,,,,0
Clinique la Prairie SA,F.3 OpErations des artËres du bassin et des jambes, , , , 
Clinique la Prairie SA,F.3.1.F,,,,0
Clinique la Prairie SA,F.3.2.M,,,,0
Clinique la Prairie SA,F.3.3.M,,,,0
Clinique la Prairie SA,F.3.4.M,,,,0
Clinique la Prairie SA,F.3.5.M,,,,0
Clinique la Prairie SA,F.3.6.M,,,,0
Clinique la Prairie SA,F.3.7.M,,,,0
Clinique la Prairie SA,F.3.8.F,,,,0
Clinique la Prairie SA,F.3.9.F,,,,0
Clinique la Prairie SA,F.4 Amputations, , , , 
Clinique la Prairie SA,F.4.1.M,,,,0
Clinique la Prairie SA,F.4.2.M,,,,0
Clinique la Prairie SA,G GynEcologie et obstEtrique, , , , 
Clinique la Prairie SA,G.1 Accouchements, , , , 
Clinique la Prairie SA,G.1.1.F,,,,0
Clinique la Prairie SA,G.1.1.P,,,,0
Clinique la Prairie SA,G.1.2.P,,,,0
Clinique la Prairie SA,G.1.3.P,,,,0
Clinique la Prairie SA,G.1.4.P,,,,0
Clinique la Prairie SA,G.2 Nouveau≠nEs, , , , 
Clinique la Prairie SA,G.2.1.F,,,,0
Clinique la Prairie SA,G.2.2.F,,,,0
Clinique la Prairie SA,G.2.3.F,,,,0
Clinique la Prairie SA,G.2.4.F,,,,0
Clinique la Prairie SA,G.2.5.F,,,,0
Clinique la Prairie SA,G.2.6.F,,,,0
Clinique la Prairie SA,G.2.7.F,,,,0
Clinique la Prairie SA,G.2.8.F,,,,0
Clinique la Prairie SA,G.2.9.F,,,,0
Clinique la Prairie SA,G.3 Ablation de líutErus pour affections bEnignes (hystErectomie), , , , 
Clinique la Prairie SA,G.3.1.M,0,0,0,12
Clinique la Prairie SA,G.3.2.P,,,,<10
Clinique la Prairie SA,G.4 Cancer du sein, , , , 
Clinique la Prairie SA,G.4.1.F,,,,30
Clinique la Prairie SA,G.5 Interventions du sein, , , , 
Clinique la Prairie SA,G.5.1.F,,,,67
Clinique la Prairie SA,G.5.2.F,,,,11
Clinique la Prairie SA,G.5.3.P,,,,<10
Clinique la Prairie SA,H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
Clinique la Prairie SA,H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
Clinique la Prairie SA,H.1.1.M,,,,0
Clinique la Prairie SA,H.1.2.P,,,,0
Clinique la Prairie SA,"H.1.3.P NEphrectomie partielle, pourcentage",,,,0
Clinique la Prairie SA,H.1.3.M,,,,0
Clinique la Prairie SA,H.1.4.P,,,,0
Clinique la Prairie SA,H.2 Calculs rEnaux, , , , 
Clinique la Prairie SA,H.2.1.F,,,,<10
Clinique la Prairie SA,H.2.2.P,0,0.44,,0
Clinique la Prairie SA,H.3 OpErations de la vessie, , , , 
Clinique la Prairie SA,H.3.1.F,,,,0
Clinique la Prairie SA,H.3.2.F,,,,0
Clinique la Prairie SA,H.3.3.F,,,,0
Clinique la Prairie SA,H.3.4.P,,,,0
Clinique la Prairie SA,H.3.5.M,,,,0
Clinique la Prairie SA,H.4 REsection prostatique transurEtrale (TURP), , , , 
Clinique la Prairie SA,H.4.1.M,,,,0
Clinique la Prairie SA,H.5 Carcinome de la prostate, , , , 
Clinique la Prairie SA,H.5.1.F,,,,0
Clinique la Prairie SA,H.5.2.M,,,,0
Clinique la Prairie SA,I Affections orthopEdiques et traumatologiques, , , , 
Clinique la Prairie SA,"I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
Clinique la Prairie SA,I.1.1.M,0,0.002,0,33
Clinique la Prairie SA,I.1.2.M,,,,<10
Clinique la Prairie SA,I.1.3.M,0,0.001,0,23
Clinique la Prairie SA,I.1.4.M,,,,<10
