hospital_name,indicator,observed_rate_2012,expected_rate_2012,SMR_2012,number_of_cases_2012
Kreisspital Surses,A.7.9.M,,,,0
Kreisspital Surses,A.7.10.M,,,,0
Kreisspital Surses,A.7.11.M,,,,0
Kreisspital Surses,A.7.12.M,,,,0
Kreisspital Surses,A.7.13.M,,,,0
Kreisspital Surses,A.7.14.M,,,,0
Kreisspital Surses,A.7.15.M,,,,0
Kreisspital Surses,A.7.16.M,,,,0
Kreisspital Surses,A.7.17.M,,,,0
Kreisspital Surses,A.7.18.P,,,,0
Kreisspital Surses,B.1 Schlaganfall, , , , 
Kreisspital Surses,B.1.1.M,,,,<10
Kreisspital Surses,B.1.2.M,,,,0
Kreisspital Surses,B.1.3.M,,,,<10
Kreisspital Surses,B.1.4.M,,,,<10
Kreisspital Surses,B.1.5.M,,,,0
Kreisspital Surses,B.1.6.P,0,0.176,,0
Kreisspital Surses,B.1.7.M,,,,<10
Kreisspital Surses,B.1.8.M,,,,<10
Kreisspital Surses,B.1.9.P,0,0.106,,0
Kreisspital Surses,B.1.9.M,,,,0
Kreisspital Surses,B.1.10.M,,,,0
Kreisspital Surses,B.1.11.M,,,,0
Kreisspital Surses,B.1.12.P,,,,<10
Kreisspital Surses,B.1.12.M,,,,<10
Kreisspital Surses,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Kreisspital Surses,B.2.1.M,,,,<10
Kreisspital Surses,B.2.2.P,0,0.088,,0
Kreisspital Surses,C Geriatrische Fr¸hrehablitation, , , , 
Kreisspital Surses,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Kreisspital Surses,C.1.1.F,,,,0
Kreisspital Surses,C.1.2.P,,,,0
Kreisspital Surses,C.1.3.S,,,,0
Kreisspital Surses,D Erkrankungen der Lunge, , , , 
Kreisspital Surses,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Kreisspital Surses,D.1.1.M,0.037,0.063,0.6,27
Kreisspital Surses,D.1.2.M,,,,0
Kreisspital Surses,D.1.3.M,,,,<10
Kreisspital Surses,D.1.4.M,,,,<10
Kreisspital Surses,D.1.5.M,0,0.056,0,13
Kreisspital Surses,D.1.6.M,,,,<10
Kreisspital Surses,D.1.7.M,,,,0
Kreisspital Surses,D.1.8.M,0.04,0.052,0.8,25
Kreisspital Surses,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Kreisspital Surses,D.2.1.M,0,0.046,0,10
Kreisspital Surses,D.2.2.M,,,,<10
Kreisspital Surses,D.2.3.M,,,,<10
Kreisspital Surses,D.2.4.M,,,,0
Kreisspital Surses,D.2.5.M,,,,0
Kreisspital Surses,D.2.6.P,0,0.292,,0
Kreisspital Surses,D.2.6.M,,,,0
Kreisspital Surses,D.3 Lungenkrebs, , , , 
Kreisspital Surses,D.3.1.F,,,,0
Kreisspital Surses,D.4 Operationen an der Lunge, , , , 
Kreisspital Surses,D.4.1.M,,,,0
Kreisspital Surses,D.4.2.P,,,,0
Kreisspital Surses,D.4.2.M,,,,0
Kreisspital Surses,D.4.3.M,,,,0
Kreisspital Surses,D.4.4.P,,,,0
Kreisspital Surses,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Kreisspital Surses,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Kreisspital Surses,E.1.1.M,,,,<10
Kreisspital Surses,E.1.2.P,,,,<10
Kreisspital Surses,E.2 Hernienoperationen, , , , 
Kreisspital Surses,E.2.1.M,0,0.001,0,15
Kreisspital Surses,E.2.2.M,,,,0
Kreisspital Surses,E.3 Eingriffe an der Schilddr¸se, , , , 
Kreisspital Surses,E.3.1.F,,,,0
Kreisspital Surses,E.3.2.P,,,,0
Kreisspital Surses,E.3.3.F,,,,0
Kreisspital Surses,E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Kreisspital Surses,E.4.1.M,,,,0
Kreisspital Surses,E.4.2.M,,,,0
Kreisspital Surses,E.4.3.M,,,,0
Kreisspital Surses,E.4.4.M,,,,0
Kreisspital Surses,E.4.5.M,,,,0
Kreisspital Surses,E.4.6.M,,,,0
Kreisspital Surses,E.4.7.M,,,,0
Kreisspital Surses,E.4.8.F,,,,0
Kreisspital Surses,E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Kreisspital Surses,E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Kreisspital Surses,E.5 Operationen am Magen, , , , 
Kreisspital Surses,E.5.1.F,,,,0
Kreisspital Surses,E.5.2.M,,,,0
Kreisspital Surses,E.5.3.M,,,,0
Kreisspital Surses,E.6 Operationen am ÷sophagus, , , , 
Kreisspital Surses,E.6.1.M,,,,0
Kreisspital Surses,E.7 Operationen am Pankreas, , , , 
Kreisspital Surses,E.7.1.M,,,,0
Kreisspital Surses,F Operationen an Gef‰ssen, , , , 
Kreisspital Surses,F.1 Extrakranielle Gef‰ssoperationen, , , , 
Kreisspital Surses,F.1.1.M,,,,0
Kreisspital Surses,F.1.2.M,,,,0
Kreisspital Surses,F.1.3.F,,,,0
Kreisspital Surses,F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Kreisspital Surses,F.2.1.F,,,,0
Kreisspital Surses,F.2.2.M,,,,0
Kreisspital Surses,F.2.3.M,,,,0
Kreisspital Surses,F.2.4.F,,,,0
Kreisspital Surses,F.2.5.M,,,,0
Kreisspital Surses,F.3 Operationen an Becken≠/Beinarterien, , , , 
Kreisspital Surses,F.3.1.F,,,,0
Kreisspital Surses,F.3.2.M,,,,0
Kreisspital Surses,F.3.3.M,,,,0
Kreisspital Surses,F.3.4.M,,,,0
Kreisspital Surses,F.3.5.M,,,,0
Kreisspital Surses,F.3.6.M,,,,0
Kreisspital Surses,F.3.7.M,,,,0
Kreisspital Surses,F.3.8.F,,,,0
Kreisspital Surses,F.3.9.F,,,,0
Kreisspital Surses,F.4 Amputationen, , , , 
Kreisspital Surses,F.4.1.M,,,,<10
Kreisspital Surses,F.4.2.M,,,,0
Kreisspital Surses,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Kreisspital Surses,F.5.1.F,,,,0
Kreisspital Surses,F.5.2.F,,,,0
Kreisspital Surses,F.5.3.F,,,,0
Kreisspital Surses,G Geburtshilfe und Frauenheilkunde, , , , 
Kreisspital Surses,G.1 Geburten, , , , 
Kreisspital Surses,G.1.1.F,,,,0
Kreisspital Surses,G.1.1.P,,,,0
Kreisspital Surses,G.1.2.P,,,,0
Kreisspital Surses,G.1.3.P,,,,0
Kreisspital Surses,G.1.4.P,,,,0
Kreisspital Surses,G.2 Neugeborene, , , , 
Kreisspital Surses,G.2.1.F,,,,0
Kreisspital Surses,G.2.2.F,,,,0
Kreisspital Surses,G.2.3.F,,,,0
Kreisspital Surses,G.2.4.F,,,,0
Kreisspital Surses,G.2.5.F,,,,0
Kreisspital Surses,G.2.6.F,,,,0
Kreisspital Surses,G.2.7.F,,,,0
Kreisspital Surses,G.2.8.F,,,,0
Kreisspital Surses,G.2.9.F,,,,0
Kreisspital Surses,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Kreisspital Surses,G.3.1.M,,,,<10
Kreisspital Surses,G.3.2.P,0,0.745,,0
Kreisspital Surses,G.4 Brustkrebs, , , , 
Kreisspital Surses,G.4.1.F,,,,<10
Kreisspital Surses,G.5 Eingriffe an der Brust, , , , 
Kreisspital Surses,G.5.1.F,,,,0
Kreisspital Surses,G.5.2.F,,,,0
Kreisspital Surses,G.5.3.P,,,,0
Kreisspital Surses,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Kreisspital Surses,H.1 Entfernung der Niere (Nephrektomie), , , , 
Kreisspital Surses,H.1.1.M,,,,0
Kreisspital Surses,H.1.2.P,,,,0
Kreisspital Surses,H.1.3.P Anteil partielle Nephrektomie,,,,0
Kreisspital Surses,H.1.3.M,,,,0
Kreisspital Surses,H.1.4.P,,,,0
Kreisspital Surses,H.2 Nierensteine, , , , 
Kreisspital Surses,H.2.1.F,,,,<10
Kreisspital Surses,H.2.2.P,0,0.46,,0
Kreisspital Surses,H.3 Eingriffe an der Harnblase, , , , 
Kreisspital Surses,H.3.1.F,,,,0
Kreisspital Surses,H.3.2.F,,,,0
Kreisspital Surses,H.3.3.F,,,,0
Kreisspital Surses,H.3.4.P,,,,0
Kreisspital Surses,H.3.5.M,,,,0
Kreisspital Surses,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Kreisspital Surses,H.4.1.M,,,,0
Kreisspital Surses,H.5 Prostatakarzinom, , , , 
Kreisspital Surses,H.5.1.F,,,,<10
Kreisspital Surses,H.5.2.M,,,,0
Kreisspital Surses,I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Kreisspital Surses,"I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Kreisspital Surses,I.1.1.M,,,,0
Kreisspital Surses,I.1.2.M,,,,0
Kreisspital Surses,I.1.3.M,,,,0
Kreisspital Surses,I.1.4.M,,,,0
Kreisspital Surses,I.1.5.M,,,,0
Kreisspital Surses,I.2 Operationen an der Wirbels‰ule, , , , 
Kreisspital Surses,I.2.1.F,,,,0
Kreisspital Surses,I.2.2.M,,,,0
Kreisspital Surses,I.3 H¸ftgelenknahe Frakturen, , , , 
Kreisspital Surses,I.3.1.M,,,,<10
Kreisspital Surses,I.3.2.M,,,,<10
Kreisspital Surses,I.3.3.M,,,,<10
Kreisspital Surses,I.3.4.M,,,,0
Kreisspital Surses,I.3.5.M,,,,<10
Kreisspital Surses,I.3.6.M,,,,<10
Kreisspital Surses,I.3.7.M,,,,0
Kreisspital Surses,I.3.8.M,,,,<10
Kreisspital Surses,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Kreisspital Surses,J.1 Beatmung, , , , 
Kreisspital Surses,J.1.1.M,,,,0
Kreisspital Surses,J.2 Sepsis, , , , 
Kreisspital Surses,J.2.1.M,0.056,0.145,0.4,18
Institution,Indikator,beobachtete Rate 2012,erwartete Rate 2012,SMR 2012,Fallzahl 2012
Ospidal Val Müstair,A Erkrankungen des Herzens, , , , 
Ospidal Val Müstair,A.1 Herzinfarkt, , , , 
Ospidal Val Müstair,A.1.1.M,,,,<10
Ospidal Val Müstair,A.1.2.M,,,,0
Ospidal Val Müstair,A.1.3.M,,,,0
Ospidal Val Müstair,A.1.4.M,,,,0
Ospidal Val Müstair,A.1.5.M,,,,<10
Ospidal Val Müstair,A.1.6.P,0,0.595,,0
Ospidal Val Müstair,A.1.7.M,,,,<10
Ospidal Val Müstair,A.1.8.M,,,,0
Ospidal Val Müstair,A.1.9.P,0,0.024,,0
Ospidal Val Müstair,A.1.10.M,,,,0
Ospidal Val Müstair,A.1.11.M,,,,<10
Ospidal Val Müstair,A.2 Herzinsuffizienz, , , , 
Ospidal Val Müstair,A.2.1.M,0.091,0.114,0.8,11
Ospidal Val Müstair,A.2.2.M,,,,0
Ospidal Val Müstair,A.2.3.M,,,,0
Ospidal Val Müstair,A.2.4.M,,,,<10
Ospidal Val Müstair,A.2.5.M,,,,<10
Ospidal Val Müstair,A.3 Linksherzkatheter (LHK), , , , 
Ospidal Val Müstair,A.3.1.F,,,,0
Ospidal Val Müstair,A.3.2.M,,,,0
Ospidal Val Müstair,"A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Ospidal Val Müstair,A.3.4.M,,,,0
Ospidal Val Müstair,A.3.5.P,,,,0
Ospidal Val Müstair,A.3.6.F,,,,0
Ospidal Val Müstair,A.4 Herzrhythmusstˆrungen, , , , 
Ospidal Val Müstair,A.4.1.F,,,,<10
Ospidal Val Müstair,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Ospidal Val Müstair,A.5.1.F,,,,0
Ospidal Val Müstair,A.5.2.F,,,,0
Ospidal Val Müstair,A.6 Ablative Therapie, , , , 
Ospidal Val Müstair,A.6.1.F,,,,0
Ospidal Val Müstair,A.6.2.F,,,,0
Ospidal Val Müstair,A.7 Operationen am Herzen, , , , 
Ospidal Val Müstair,A.7.1.F,,,,0
Ospidal Val Müstair,A.7.2.F,,,,0
Ospidal Val Müstair,A.7.3.F,,,,0
Ospidal Val Müstair,A.7.4.F,,,,0
Ospidal Val Müstair,A.7.5.F,,,,0
Ospidal Val Müstair,A.7.6.F,,,,0
Ospidal Val Müstair,A.7.7.M,,,,0
Ospidal Val Müstair,A.7.8.M,,,,0
Ospidal Val Müstair,A.7.9.M,,,,0
Ospidal Val Müstair,A.7.10.M,,,,0
Ospidal Val Müstair,A.7.11.M,,,,0
Ospidal Val Müstair,A.7.12.M,,,,0
Ospidal Val Müstair,A.7.13.M,,,,0
Ospidal Val Müstair,A.7.14.M,,,,0
Ospidal Val Müstair,A.7.15.M,,,,0
Ospidal Val Müstair,A.7.16.M,,,,0
Ospidal Val Müstair,A.7.17.M,,,,0
Ospidal Val Müstair,A.7.18.P,,,,0
Ospidal Val Müstair,B.1 Schlaganfall, , , , 
Ospidal Val Müstair,B.1.1.M,,,,0
Ospidal Val Müstair,B.1.2.M,,,,0
Ospidal Val Müstair,B.1.3.M,,,,0
Ospidal Val Müstair,B.1.4.M,,,,0
Ospidal Val Müstair,B.1.5.M,,,,0
Ospidal Val Müstair,B.1.6.P,,,,0
Ospidal Val Müstair,B.1.7.M,,,,0
Ospidal Val Müstair,B.1.8.M,,,,0
Ospidal Val Müstair,B.1.9.P,,,,0
Ospidal Val Müstair,B.1.9.M,,,,0
Ospidal Val Müstair,B.1.10.M,,,,0
Ospidal Val Müstair,B.1.11.M,,,,0
Ospidal Val Müstair,B.1.12.P,,,,0
Ospidal Val Müstair,B.1.12.M,,,,0
Ospidal Val Müstair,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Ospidal Val Müstair,B.2.1.M,,,,<10
Ospidal Val Müstair,B.2.2.P,0,0.088,,0
Ospidal Val Müstair,C Geriatrische Fr¸hrehablitation, , , , 
Ospidal Val Müstair,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Ospidal Val Müstair,C.1.1.F,,,,0
Ospidal Val Müstair,C.1.2.P,,,,0
Ospidal Val Müstair,C.1.3.S,,,,0
Ospidal Val Müstair,D Erkrankungen der Lunge, , , , 
Ospidal Val Müstair,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Ospidal Val Müstair,D.1.1.M,0.1,0.069,1.5,10
Ospidal Val Müstair,D.1.2.M,,,,0
Ospidal Val Müstair,D.1.3.M,,,,0
Ospidal Val Müstair,D.1.4.M,,,,<10
Ospidal Val Müstair,D.1.5.M,,,,<10
Ospidal Val Müstair,D.1.6.M,,,,<10
Ospidal Val Müstair,D.1.7.M,,,,0
Ospidal Val Müstair,D.1.8.M,,,,<10
Ospidal Val Müstair,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Ospidal Val Müstair,D.2.1.M,,,,<10
Ospidal Val Müstair,D.2.2.M,,,,0
Ospidal Val Müstair,D.2.3.M,,,,0
Ospidal Val Müstair,D.2.4.M,,,,<10
Ospidal Val Müstair,D.2.5.M,,,,0
Ospidal Val Müstair,D.2.6.P,,,,<10
Ospidal Val Müstair,D.2.6.M,,,,<10
Ospidal Val Müstair,D.3 Lungenkrebs, , , , 
Ospidal Val Müstair,D.3.1.F,,,,<10
Ospidal Val Müstair,D.4 Operationen an der Lunge, , , , 
Ospidal Val Müstair,D.4.1.M,,,,0
Ospidal Val Müstair,D.4.2.P,,,,0
Ospidal Val Müstair,D.4.2.M,,,,0
Ospidal Val Müstair,D.4.3.M,,,,0
Ospidal Val Müstair,D.4.4.P,,,,0
Ospidal Val Müstair,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Ospidal Val Müstair,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Ospidal Val Müstair,E.1.1.M,,,,0
Ospidal Val Müstair,E.1.2.P,,,,0
Ospidal Val Müstair,E.2 Hernienoperationen, , , , 
Ospidal Val Müstair,E.2.1.M,,,,0
Ospidal Val Müstair,E.2.2.M,,,,0
Ospidal Val Müstair,E.3 Eingriffe an der Schilddr¸se, , , , 
Ospidal Val Müstair,E.3.1.F,,,,0
Ospidal Val Müstair,E.3.2.P,,,,0
Ospidal Val Müstair,E.3.3.F,,,,0
Ospidal Val Müstair,E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Ospidal Val Müstair,E.4.1.M,,,,0
Ospidal Val Müstair,E.4.2.M,,,,0
Ospidal Val Müstair,E.4.3.M,,,,0
Ospidal Val Müstair,E.4.4.M,,,,0
Ospidal Val Müstair,E.4.5.M,,,,0
Ospidal Val Müstair,E.4.6.M,,,,0
Ospidal Val Müstair,E.4.7.M,,,,0
Ospidal Val Müstair,E.4.8.F,,,,0
Ospidal Val Müstair,E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Ospidal Val Müstair,E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Ospidal Val Müstair,E.5 Operationen am Magen, , , , 
Ospidal Val Müstair,E.5.1.F,,,,0
Ospidal Val Müstair,E.5.2.M,,,,0
Ospidal Val Müstair,E.5.3.M,,,,0
Ospidal Val Müstair,E.6 Operationen am ÷sophagus, , , , 
Ospidal Val Müstair,E.6.1.M,,,,0
Ospidal Val Müstair,E.7 Operationen am Pankreas, , , , 
Ospidal Val Müstair,E.7.1.M,,,,0
Ospidal Val Müstair,F Operationen an Gef‰ssen, , , , 
Ospidal Val Müstair,F.1 Extrakranielle Gef‰ssoperationen, , , , 
Ospidal Val Müstair,F.1.1.M,,,,0
Ospidal Val Müstair,F.1.2.M,,,,0
Ospidal Val Müstair,F.1.3.F,,,,0
Ospidal Val Müstair,F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Ospidal Val Müstair,F.2.1.F,,,,0
Ospidal Val Müstair,F.2.2.M,,,,0
Ospidal Val Müstair,F.2.3.M,,,,0
Ospidal Val Müstair,F.2.4.F,,,,0
Ospidal Val Müstair,F.2.5.M,,,,0
Ospidal Val Müstair,F.3 Operationen an Becken≠/Beinarterien, , , , 
Ospidal Val Müstair,F.3.1.F,,,,0
Ospidal Val Müstair,F.3.2.M,,,,0
Ospidal Val Müstair,F.3.3.M,,,,0
Ospidal Val Müstair,F.3.4.M,,,,0
Ospidal Val Müstair,F.3.5.M,,,,0
Ospidal Val Müstair,F.3.6.M,,,,0
Ospidal Val Müstair,F.3.7.M,,,,0
Ospidal Val Müstair,F.3.8.F,,,,0
Ospidal Val Müstair,F.3.9.F,,,,0
Ospidal Val Müstair,F.4 Amputationen, , , , 
Ospidal Val Müstair,F.4.1.M,,,,<10
Ospidal Val Müstair,F.4.2.M,,,,0
Ospidal Val Müstair,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Ospidal Val Müstair,F.5.1.F,,,,0
Ospidal Val Müstair,F.5.2.F,,,,0
Ospidal Val Müstair,F.5.3.F,,,,0
Ospidal Val Müstair,G Geburtshilfe und Frauenheilkunde, , , , 
Ospidal Val Müstair,G.1 Geburten, , , , 
Ospidal Val Müstair,G.1.1.F,,,,0
Ospidal Val Müstair,G.1.1.P,,,,0
Ospidal Val Müstair,G.1.2.P,,,,0
Ospidal Val Müstair,G.1.3.P,,,,0
Ospidal Val Müstair,G.1.4.P,,,,0
Ospidal Val Müstair,G.2 Neugeborene, , , , 
Ospidal Val Müstair,G.2.1.F,,,,0
Ospidal Val Müstair,G.2.2.F,,,,0
Ospidal Val Müstair,G.2.3.F,,,,0
Ospidal Val Müstair,G.2.4.F,,,,0
Ospidal Val Müstair,G.2.5.F,,,,0
Ospidal Val Müstair,G.2.6.F,,,,0
Ospidal Val Müstair,G.2.7.F,,,,0
Ospidal Val Müstair,G.2.8.F,,,,0
Ospidal Val Müstair,G.2.9.F,,,,0
Ospidal Val Müstair,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Ospidal Val Müstair,G.3.1.M,,,,0
Ospidal Val Müstair,G.3.2.P,,,,0
Ospidal Val Müstair,G.4 Brustkrebs, , , , 
Ospidal Val Müstair,G.4.1.F,,,,0
Ospidal Val Müstair,G.5 Eingriffe an der Brust, , , , 
Ospidal Val Müstair,G.5.1.F,,,,0
Ospidal Val Müstair,G.5.2.F,,,,0
Ospidal Val Müstair,G.5.3.P,,,,0
Ospidal Val Müstair,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Ospidal Val Müstair,H.1 Entfernung der Niere (Nephrektomie), , , , 
Ospidal Val Müstair,H.1.1.M,,,,0
Ospidal Val Müstair,H.1.2.P,,,,0
Ospidal Val Müstair,H.1.3.P Anteil partielle Nephrektomie,,,,0
Ospidal Val Müstair,H.1.3.M,,,,0
Ospidal Val Müstair,H.1.4.P,,,,0
Ospidal Val Müstair,H.2 Nierensteine, , , , 
Ospidal Val Müstair,H.2.1.F,,,,0
Ospidal Val Müstair,H.2.2.P,,,,0
Ospidal Val Müstair,H.3 Eingriffe an der Harnblase, , , , 
Ospidal Val Müstair,H.3.1.F,,,,0
Ospidal Val Müstair,H.3.2.F,,,,0
Ospidal Val Müstair,H.3.3.F,,,,0
Ospidal Val Müstair,H.3.4.P,,,,0
Ospidal Val Müstair,H.3.5.M,,,,0
Ospidal Val Müstair,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Ospidal Val Müstair,H.4.1.M,,,,0
Ospidal Val Müstair,H.5 Prostatakarzinom, , , , 
Ospidal Val Müstair,H.5.1.F,,,,0
Ospidal Val Müstair,H.5.2.M,,,,0
Ospidal Val Müstair,I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Ospidal Val Müstair,"I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Ospidal Val Müstair,I.1.1.M,,,,0
Ospidal Val Müstair,I.1.2.M,,,,0
Ospidal Val Müstair,I.1.3.M,,,,0
Ospidal Val Müstair,I.1.4.M,,,,0
Ospidal Val Müstair,I.1.5.M,,,,0
Ospidal Val Müstair,I.2 Operationen an der Wirbels‰ule, , , , 
Ospidal Val Müstair,I.2.1.F,,,,0
Ospidal Val Müstair,I.2.2.M,,,,0
Ospidal Val Müstair,I.3 H¸ftgelenknahe Frakturen, , , , 
Ospidal Val Müstair,I.3.1.M,,,,<10
Ospidal Val Müstair,I.3.2.M,,,,0
Ospidal Val Müstair,I.3.3.M,,,,<10
Ospidal Val Müstair,I.3.4.M,,,,<10
Ospidal Val Müstair,I.3.5.M,,,,0
Ospidal Val Müstair,I.3.6.M,,,,0
Ospidal Val Müstair,I.3.7.M,,,,<10
Ospidal Val Müstair,I.3.8.M,,,,<10
Ospidal Val Müstair,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Ospidal Val Müstair,J.1 Beatmung, , , , 
Ospidal Val Müstair,J.1.1.M,,,,0
Ospidal Val Müstair,J.2 Sepsis, , , , 
Ospidal Val Müstair,J.2.1.M,,,,<10
Institution,Indikator,beobachtete Rate 2012,erwartete Rate 2012,SMR 2012,Fallzahl 2012
Aeskulap ­Klinik,A Erkrankungen des Herzens, , , , 
Aeskulap ­Klinik,A.1 Herzinfarkt, , , , 
Aeskulap ­Klinik,A.1.1.M,,,,0
Aeskulap ­Klinik,A.1.2.M,,,,0
Aeskulap ­Klinik,A.1.3.M,,,,0
Aeskulap ­Klinik,A.1.4.M,,,,0
Aeskulap ­Klinik,A.1.5.M,,,,0
Aeskulap ­Klinik,A.1.6.P,,,,0
Aeskulap ­Klinik,A.1.7.M,,,,0
Aeskulap ­Klinik,A.1.8.M,,,,0
Aeskulap ­Klinik,A.1.9.P,,,,0
Aeskulap ­Klinik,A.1.10.M,,,,0
Aeskulap ­Klinik,A.1.11.M,,,,0
Aeskulap ­Klinik,A.2 Herzinsuffizienz, , , , 
Aeskulap ­Klinik,A.2.1.M,,,,<10
Aeskulap ­Klinik,A.2.2.M,,,,0
Aeskulap ­Klinik,A.2.3.M,,,,0
Aeskulap ­Klinik,A.2.4.M,,,,<10
Aeskulap ­Klinik,A.2.5.M,,,,0
Aeskulap ­Klinik,A.3 Linksherzkatheter (LHK), , , , 
Aeskulap ­Klinik,A.3.1.F,,,,0
Aeskulap ­Klinik,A.3.2.M,,,,0
Aeskulap ­Klinik,"A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Aeskulap ­Klinik,A.3.4.M,,,,0
Aeskulap ­Klinik,A.3.5.P,,,,0
Aeskulap ­Klinik,A.3.6.F,,,,0
Aeskulap ­Klinik,A.4 Herzrhythmusstˆrungen, , , , 
Aeskulap ­Klinik,A.4.1.F,,,,0
Aeskulap ­Klinik,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Aeskulap ­Klinik,A.5.1.F,,,,0
Aeskulap ­Klinik,A.5.2.F,,,,0
Aeskulap ­Klinik,A.6 Ablative Therapie, , , , 
Aeskulap ­Klinik,A.6.1.F,,,,0
Aeskulap ­Klinik,A.6.2.F,,,,0
Aeskulap ­Klinik,A.7 Operationen am Herzen, , , , 
Aeskulap ­Klinik,A.7.1.F,,,,0
Aeskulap ­Klinik,A.7.2.F,,,,0
Aeskulap ­Klinik,A.7.3.F,,,,0
Aeskulap ­Klinik,A.7.4.F,,,,0
Aeskulap ­Klinik,A.7.5.F,,,,0
Aeskulap ­Klinik,A.7.6.F,,,,0
Aeskulap ­Klinik,A.7.7.M,,,,0
Aeskulap ­Klinik,A.7.8.M,,,,0
Aeskulap ­Klinik,A.7.9.M,,,,0
Aeskulap ­Klinik,A.7.10.M,,,,0
Aeskulap ­Klinik,A.7.11.M,,,,0
Aeskulap ­Klinik,A.7.12.M,,,,0
Aeskulap ­Klinik,A.7.13.M,,,,0
Aeskulap ­Klinik,A.7.14.M,,,,0
Aeskulap ­Klinik,A.7.15.M,,,,0
Aeskulap ­Klinik,A.7.16.M,,,,0
Aeskulap ­Klinik,A.7.17.M,,,,0
Aeskulap ­Klinik,A.7.18.P,,,,0
Aeskulap ­Klinik,B.1 Schlaganfall, , , , 
Aeskulap ­Klinik,B.1.1.M,,,,0
Aeskulap ­Klinik,B.1.2.M,,,,0
Aeskulap ­Klinik,B.1.3.M,,,,0
Aeskulap ­Klinik,B.1.4.M,,,,0
Aeskulap ­Klinik,B.1.5.M,,,,0
Aeskulap ­Klinik,B.1.6.P,,,,0
Aeskulap ­Klinik,B.1.7.M,,,,0
Aeskulap ­Klinik,B.1.8.M,,,,0
Aeskulap ­Klinik,B.1.9.P,,,,0
Aeskulap ­Klinik,B.1.9.M,,,,0
Aeskulap ­Klinik,B.1.10.M,,,,0
Aeskulap ­Klinik,B.1.11.M,,,,0
Aeskulap ­Klinik,B.1.12.P,,,,0
Aeskulap ­Klinik,B.1.12.M,,,,0
Aeskulap ­Klinik,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Aeskulap ­Klinik,B.2.1.M,,,,0
Aeskulap ­Klinik,B.2.2.P,,,,0
Aeskulap ­Klinik,C Geriatrische Fr¸hrehablitation, , , , 
Aeskulap ­Klinik,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Aeskulap ­Klinik,C.1.1.F,,,,0
Aeskulap ­Klinik,C.1.2.P,,,,0
Aeskulap ­Klinik,C.1.3.S,,,,0
Aeskulap ­Klinik,D Erkrankungen der Lunge, , , , 
Aeskulap ­Klinik,D.1 Lungenentz¸ndung (Pneumonie), , , , 
