hospital_name,indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009,observed_rate_2010,expected_rate_2010,SMR_2010,number_of_cases_2010,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011,observed_rate_2012,expected_rate_2012,SMR_2012,number_of_cases_2012,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015,observed_rate_2016,expected_rate_2016,SMR_2016,number_of_cases_2016,observed_rate_2017,expected_rate_2017,SMR_2017,number_of_cases_2017,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018,observed_rate_2019,expected_rate_2019,SMR_2019,number_of_cases_2019,observed_rate_2020,expected_rate_2020,SMR_2020,number_of_cases_2020,observed_rate_2021,expected_rate_2021,SMR_2021,number_of_cases_2021
Kantonsspital Uri,B.2.2.P,...,...,,...,0,0.005,,0,0,0.005,,0,0,0.006,,0,0,0.088,,0,0,0.138,,0,0,0.173,,0,0,0.269,,0,0,0.328,,0,0,0.347,,0,0,0.358,,0,0,0.384,,0,0,0.421,,0,0,0.439,,0
Kantonsspital Uri,C Geriatrische Fr¸hrehablitation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,C.1 Geriatrische Fr¸hrehabilitation, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,C.1.1.F,,,,...,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,2,,,,27,,,,28,,,,38,,,,22,,,,16
Kantonsspital Uri,D Erkrankungen der Lunge, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,D.1 Lungenentz¸ndung (Pneumonie), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,D.1.1.M,0.085,0.073,1.2,71,0.063,0.079,0.8,63,0.073,0.059,1.2,55,0.044,0.063,0.7,91,0.138,0.062,2.2,65,0.048,0.054,0.9,63,0.017,0.042,0.4,58,0.085,0.051,1.6,71,0.015,0.043,0.3,67,0.083,0.06,1.4,72,0.041,0.05,0.8,74,0.054,0.062,0.9,92,0.09,0.1,0.9,100,0.149,0.078,1.9,148
Kantonsspital Uri,D.1.2.M,,,,0,,,,<10,,,,<10,,,,<10,,,,<10,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,0,,,,2,,,,0
Kantonsspital Uri,D.1.3.M,,,,<10,,,,0,,,,<10,,,,<10,,,,<10,,,,6,,,,6,,,,8,,,,6,,,,3,,,,7,,,,5,,,,5,0,0.005,0,16
Kantonsspital Uri,D.1.4.M,0.091,0.034,2.7,11,0,0.036,0,10,0,0.027,0,11,0,0.03,0,17,,,,<10,,,,7,0,0.02,0,15,0.067,0.024,2.8,15,0,0.018,0,11,,,,8,0,0.024,0,19,,,,8,0,0.022,0,26,0.136,0.027,5.1,44
Kantonsspital Uri,D.1.5.M,0.053,0.071,0.7,38,0.029,0.074,0.4,35,0.095,0.065,1.5,21,0.065,0.069,0.9,46,0.108,0.064,1.7,37,0.081,0.056,1.5,37,0.034,0.046,0.7,29,0.069,0.051,1.3,29,0.023,0.047,0.5,43,0.047,0.052,0.9,43,0.059,0.052,1.1,34,0.019,0.05,0.4,53,0.12,0.111,1.1,50,0.192,0.099,1.9,73
Kantonsspital Uri,D.1.6.M,0.2,0.133,1.5,15,0.176,0.119,1.5,17,0.143,0.111,1.3,14,0.059,0.113,0.5,17,0.308,0.103,3,13,0,0.084,0,13,,,,8,0.167,0.095,1.7,18,,,,7,0.222,0.101,2.2,18,0.071,0.103,0.7,14,0.154,0.109,1.4,26,0.176,0.221,0.8,17,0.133,0.204,0.7,15
Kantonsspital Uri,D.1.7.M,,,,0,,,,<10,,,,<10,,,,<10,,,,<10,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0,,,,0,,,,1,,,,0
Kantonsspital Uri,D.1.8.M,0.076,0.059,1.3,66,0.055,0.063,0.9,55,0.064,0.049,1.3,47,0.038,0.052,0.7,80,0.113,0.052,2.2,53,0.019,0.041,0.5,52,0,0.031,0,42,0.062,0.044,1.4,64,0.018,0.033,0.5,56,0.034,0.037,0.9,58,0.041,0.033,1.2,49,0.052,0.043,1.2,77,0.101,0.091,1.1,79,0.124,0.057,2.2,113
Kantonsspital Uri,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,D.2.1.M,0.037,0.039,0.9,27,0.062,0.037,1.7,16,0.038,0.045,0.8,26,0.036,0.044,0.8,28,0.094,0.043,2.2,32,0,0.05,0,21,0.045,0.046,1,22,0.086,0.049,1.8,35,0.045,0.037,1.2,22,0.065,0.045,1.4,31,0,0.037,0,29,0,0.03,0,19,0.056,0.041,1.4,18,0.053,0.042,1.2,19
Kantonsspital Uri,D.2.2.M,...,...,...,...,,,,<10,,,,<10,,,,<10,,,,<10,,,,3,,,,6,,,,9,,,,2,,,,6,,,,7,,,,4,,,,6,,,,6
Kantonsspital Uri,D.2.3.M,...,...,...,...,,,,<10,,,,<10,0.091,0.033,2.8,11,0.091,0.039,2.3,11,,,,6,,,,3,,,,5,,,,8,,,,5,,,,4,,,,7,,,,2,,,,6
Kantonsspital Uri,D.2.4.M,...,...,...,...,,,,<10,0,0.019,0,12,,,,<10,,,,<10,,,,4,,,,4,,,,5,,,,8,,,,7,,,,7,,,,3,,,,7,,,,4
Kantonsspital Uri,D.2.5.M,...,...,...,...,,,,<10,,,,<10,,,,<10,,,,0,,,,3,,,,3,,,,5,,,,0,,,,2,,,,1,,,,2,,,,2,,,,0
Kantonsspital Uri,D.2.6.P,...,...,,...,0.625,0.335,,10,,,,<10,,,,<10,,,,<10,,,,5,,,,6,0.314,0.241,,11,,,,4,0.355,0.213,,11,0.345,0.205,,10,,,,3,,,,1,,,,3
Kantonsspital Uri,D.2.6.M,...,...,...,...,0.1,0.051,1.9,10,,,,<10,,,,<10,,,,<10,,,,5,,,,6,0,0.065,0,11,,,,4,0.091,0.048,1.9,11,0,0.047,0,10,,,,3,,,,1,,,,3
Kantonsspital Uri,D.3 Lungenkrebs, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,D.3.1.F,,,,37,,,,31,,,,37,,,,40,,,,37,,,,41,,,,37,,,,31,,,,16,,,,22,,,,5,,,,8,,,,12,,,,15
Kantonsspital Uri,D.4 Operationen an der Lunge, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,D.4.1.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,D.4.2.P,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,D.4.2.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,D.4.3.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,E.1.1.M,0,0.005,0,51,0,0.004,0,42,0,0.002,0,56,0.02,0.005,4.2,49,0,0.002,0,41,0,0.002,0,45,0,0.002,0,33,0,0.003,0,45,0,0.001,0,51,0,0.002,0,60,0,0.001,0,48,0,0.001,0,45,0,0.001,0,50,0,0.002,0,52
Kantonsspital Uri,E.1.2.P,0.784,0.92,,40,0.714,0.931,,30,0.804,0.936,,45,0.469,0.935,,23,0.805,0.945,,33,0.778,0.952,,35,0.697,0.95,,23,0.667,0.958,,30,0.843,0.962,,43,0.8,0.967,,48,0.875,0.969,,42,0.711,0.971,,32,0.84,0.97,,42,0.808,0.975,,42
Kantonsspital Uri,E.2 Hernienoperationen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,E.2.1.M,0,0.001,0,85,0.011,0.004,2.9,94,0,0.001,0,93,0,0.003,0,77,0,0.002,0,69,0,0.002,0,82,0,0.001,0,77,0,0.001,0,70,0,0.001,0,63,0,0.001,0,79,0.011,0.002,6,87,0,0.001,0,50,0,0.001,0,35,0,0.001,0,28
Kantonsspital Uri,E.2.2.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,1,,,,0,,,,1,,,,0,,,,3,,,,0,,,,3,,,,3,,,,3
Kantonsspital Uri,E.3 Eingriffe an der Schilddr¸se, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,E.3.1.F,,,,<10,,,,15,,,,<10,,,,<10,,,,<10,,,,3,,,,4,,,,8,,,,4,,,,5,,,,7,,,,7,,,,6,,,,2
Kantonsspital Uri,E.3.2.P,0,0.002,,0,0,0.003,,0,0,0.003,,0,0,0.004,,0,0,0.003,,0,0,0.008,,0,0,0.007,,0,0,0.006,,0,0,0.006,,0,0,0.004,,0,0,0.003,,0,0,0.002,,0,0,0.003,,0,0,0.003,,0
Kantonsspital Uri,E.3.3.F,,,,...,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,E.4.1.M,0,0.06,0,33,0,0.048,0,35,0.059,0.043,1.4,17,0,0.056,0,33,0,0.055,0,25,0,0.039,0,28,0.034,0.064,0.5,29,0.032,0.061,0.5,31,0,0.045,0,25,0.032,0.066,0.5,31,0,0.042,0,31,0.062,0.036,1.7,32,0,0.03,0,29,0,0.044,0,18
Kantonsspital Uri,E.4.2.M,,,,<10,0,0.019,0,12,,,,<10,0,0.032,0,14,,,,<10,,,,4,,,,3,,,,4,,,,7,,,,8,,,,4,,,,7,,,,4,,,,4
Kantonsspital Uri,E.4.3.M,,,,<10,,,,0,,,,<10,,,,<10,,,,<10,,,,1,,,,0,,,,0,,,,1,,,,4,,,,8,,,,2,,,,1,,,,4
Kantonsspital Uri,E.4.4.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,2,,,,7,,,,9,,,,3,,,,5,,,,6,,,,4,,,,4,,,,1
Kantonsspital Uri,E.4.5.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,6,,,,4,,,,6,,,,4,,,,6,,,,4,,,,2,,,,7,,,,0
Kantonsspital Uri,E.4.6.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,6,,,,6,,,,7,,,,2,,,,5,,,,4,,,,8,,,,8,,,,2
Kantonsspital Uri,E.4.7.M,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0
Kantonsspital Uri,E.4.8.F,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,6,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0,,,,<10,,,,<10,,,,<10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,32,,,,32,,,,24,,,,22,,,,<10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,E.5 Operationen am Magen, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,E.5.1.F,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,5,,,,1,,,,5,,,,4,,,,3,,,,0,,,,2,,,,5,,,,0
Kantonsspital Uri,E.5.2.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,4,,,,0,,,,5,,,,4,,,,1,,,,0,,,,0,,,,4,,,,0
Kantonsspital Uri,E.5.3.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,E.6 Operationen am ÷sophagus, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,E.6.1.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,E.7 Operationen am Pankreas, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,
Kantonsspital Uri,E.7.1.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,2,,,,3,,,,0,,,,1,,,,0,,,,0,,,,1,,,,0,,,,0
Kantonsspital Uri,F Operationen an Gef‰ssen, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,F.1 Extrakranielle Gef‰ssoperationen, , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,F.1.1.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,
Kantonsspital Uri,F.1.2.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,
Kantonsspital Uri,F.1.3.F,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,
Kantonsspital Uri,F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,F.2.1.F,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.2.2.M,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.2.3.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.2.4.F,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.2.5.M,,,,<10,,,,<10,,,,0,,,,<10,,,,<10,,,,3,,,,0,,,,3,,,,7,,,,1,,,,1,,,,3,,,,1,,,,0
Kantonsspital Uri,F.3 Operationen an Becken≠/Beinarterien, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,F.3.1.F,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,6,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,F.3.2.M,...,...,...,...,,,,<10,,,,<10,,,,<10,,,,<10,,,,1,,,,2,,,,1,,,,0,,,,1,,,,4,,,,0,,,,0,,,,0
Kantonsspital Uri,F.3.3.M,...,...,...,...,,,,0,,,,0,,,,<10,,,,<10,,,,1,,,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.3.4.M,...,...,...,...,,,,<10,,,,0,,,,0,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,0,,,,0,,,,0
Kantonsspital Uri,F.3.5.M,,,,0,,,,0,,,,0,,,,<10,,,,<10,,,,3,,,,1,,,,3,,,,0,,,,2,,,,1,,,,0,,,,2,,,,0
Kantonsspital Uri,F.3.6.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,1,,,,0,,,,1,,,,1,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.3.7.M,,,,<10,,,,<10,,,,0,,,,<10,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,0
Kantonsspital Uri,F.3.8.F,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.3.9.F,,,,<10,,,,0,,,,0,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,F.4 Amputationen, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,F.4.1.M,,,,<10,0.1,0.038,2.6,10,,,,<10,,,,<10,,,,<10,,,,2,,,,5,,,,9,,,,1,,,,6,,,,7,,,,5,,,,6,,,,6
Kantonsspital Uri,F.4.2.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,,,,3,,,,0,,,,3,,,,3,,,,1,,,,3,,,,0,,,,0,,,,1
Kantonsspital Uri,G Geburtshilfe und Frauenheilkunde, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,G.1 Geburten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,G.1.1.F,,,,298,,,,298,,,,320,,,,279,,,,332,,,,301,,,,278,,,,282,,,,284,,,,290,,,,315,,,,280,,,,269,,,,338
Kantonsspital Uri,G.1.1.P,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0
Kantonsspital Uri,G.1.2.P,0.076,0.028,,15,0.064,0.029,,12,0.047,0.031,,11,,,,<10,,,,<10,,,,4,,,,6,,,,5,,,,9,,,,8,,,,5,0.046,0.029,,10,,,,5,,,,1
Kantonsspital Uri,G.1.3.P,0.259,0.291,,51,0.186,0.289,,35,0.183,0.279,,43,0.184,0.264,,36,0.122,0.246,,27,0.131,0.229,,29,0.153,0.215,,29,0.066,0.2,,13,0.112,0.187,,24,0.102,0.168,,22,0.113,0.145,,29,0.082,0.135,,18,0.124,0.118,,25,0.107,0.113,,26
Kantonsspital Uri,G.1.4.P,0.339,0.328,,101,0.369,0.325,,110,0.266,0.326,,85,0.297,0.33,,83,0.334,0.331,,111,0.266,0.33,,80,0.317,0.335,,88,0.305,0.331,,86,0.243,0.329,,69,0.259,0.321,,75,0.187,0.318,,59,0.218,0.317,,61,0.253,0.322,,68,0.284,0.328,,96
Kantonsspital Uri,G.2 Neugeborene, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,G.2.1.F,,,,...,,,,<10,,,,0,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.2.F,,,,...,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.3.F,,,,...,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.4.F,,,,...,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.5.F,,,,...,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.6.F,,,,...,,,,0,,,,0,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.7.F,,,,...,,,,0,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,G.2.8.F,,,,...,,,,11,,,,16,,,,<10,,,,12,,,,12,,,,11,,,,11,,,,19,,,,9,,,,12,,,,6,,,,8,,,,4
Kantonsspital Uri,G.2.9.F,,,,...,,,,295,,,,308,,,,276,,,,328,,,,291,,,,271,,,,274,,,,273,,,,285,,,,306,,,,278,,,,264,,,,331
Kantonsspital Uri,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,G.3.1.M,0,0,,44,0,0,0,30,0,0.001,0,48,0,0.002,0,52,0,0,0,42,0,0,0,40,0,0,0,31,0,0.001,0,40,0,0.001,0,40,0,0.001,0,26,0,0.001,0,36,0,0.001,0,61,0,0,0,49,0,0,0,28
Kantonsspital Uri,G.3.2.P,0.386,0.707,,17,0.533,0.73,,16,0.848,0.718,,39,0.688,0.743,,33,0.595,0.745,,25,0.6,0.758,,24,0.71,0.792,,22,0.75,0.802,,30,0.8,0.826,,32,0.846,0.842,,22,0.861,0.858,,31,0.852,0.872,,52,0.939,0.879,,46,0.893,0.89,,25
Kantonsspital Uri,G.4 Brustkrebs, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,G.4.1.F,,,,24,,,,54,,,,41,,,,40,,,,52,,,,48,,,,65,,,,33,,,,19,,,,16,,,,23,,,,27,,,,24,,,,28
Kantonsspital Uri,G.5 Eingriffe an der Brust, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,G.5.1.F,,,,21,,,,20,,,,23,,,,25,,,,20,,,,23,,,,19,,,,34,,,,13,,,,12,,,,18,,,,21,,,,18,,,,23
Kantonsspital Uri,G.5.2.F,,,,20,,,,16,,,,21,,,,16,,,,19,,,,20,,,,17,,,,26,,,,11,,,,12,,,,17,,,,19,,,,18,,,,22
Kantonsspital Uri,G.5.3.P,,,,<10,,,,<10,,,,<10,,,,<10,,,,<10,0.7,0.736,,14,,,,7,0.615,0.761,,16,,,,5,,,,3,,,,9,0.579,0.754,,11,0.667,0.738,,12,0.455,0.735,,10
Kantonsspital Uri,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,H.1 Entfernung der Niere (Nephrektomie), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,H.1.1.M,,,,<10,,,,<10,,,,<10,,,,<10,,,,0,,,,1,,,,0,,,,1,,,,3,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,H.1.2.P,0,0.242,,0,0,0.212,,0,0,0.222,,0,0,0.248,,0,,,,0,0,0.24,,0,,,,0,0,0.323,,0,0,0.311,,0,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,H.1.3.P Anteil partielle Nephrektomie,0,0.22,,0,0,0.258,,0,0,0.244,,0,0,0.256,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,H.1.3.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,H.1.4.P,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,H.2 Nierensteine, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,H.2.1.F,,,,38,,,,33,,,,41,,,,36,,,,37,,,,55,,,,31,,,,45,,,,50,,,,39,,,,56,,,,42,,,,36,,,,28
Kantonsspital Uri,H.2.2.P,0,0.43,,0,,,,<10,,,,<10,,,,<10,,,,<10,0,0.481,,0,,,,2,0,0.477,,0,0,0.489,,0,0,0.496,,0,,,,1,0,0.501,,0,0,0.508,,0,,,,1
Kantonsspital Uri,H.3 Eingriffe an der Harnblase, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,H.3.1.F,,,,<10,,,,12,,,,24,,,,20,,,,19,,,,27,,,,17,,,,32,,,,16,,,,15,,,,32,,,,31,,,,17,,,,15
Kantonsspital Uri,H.3.2.F,,,,10,,,,14,,,,23,,,,21,,,,23,,,,28,,,,19,,,,25,,,,15,,,,18,,,,34,,,,34,,,,17,,,,17
Kantonsspital Uri,H.3.3.F,,,,<10,,,,11,,,,17,,,,17,,,,16,,,,23,,,,15,,,,22,,,,13,,,,14,,,,30,,,,28,,,,12,,,,10
Kantonsspital Uri,H.3.4.P,...,...,,...,0,0.04,,0,0,0.066,,0,,,,<10,0,0.124,,0,0,0.122,,0,0,0.128,,0,0,0.134,,0,0,0.138,,0,0,0.157,,0,,,,1,,,,9,,,,4,,,,3
Kantonsspital Uri,H.3.5.M,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
Kantonsspital Uri,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Uri,H.4.1.M,0,0.001,0,17,0,0.003,0,34,0,0.001,0,38,0,0.002,0,20,0,0.002,0,21,0,0.001,0,27,0,0.002,0,19,0,0.001,0,48,0,0.001,0,26,,,,,,,,,,,,,,,,,,,,
Kantonsspital Uri,H.5 Prostatakarzinom, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Kantonsspital Uri,H.5.1.F,,,,27,,,,52,,,,71,,,,39,,,,55,,,,38,,,,29,,,,9,,,,9,,,,14,,,,14,,,,8,,,,7,,,,13
Kantonsspital Uri,H.5.2.M,,,,0,,,,<10,,,,<10,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
